0.21,0.13,0.11,0.11,0.06,0.09,0.08,0.12,0.09,0.09,0.05,0.1,0.32,0.31,0.19,0.29,0.26,0.1,0.27,0.09,0.1,0.08,0.11,0.08,0.11,0.05,0.09,0.08,0.12,0.07,0.21,0.07,0.12,0.36,0.63,0.32,0.31,0.31,0.36,0.98,0.36,0.43,0.33,0.28,0.37,0.3,0.24,0.23
0.09,0.09,0.06,0.06,0.06,0.06,0.11,0.06,0.06,0.06,0.06,0.07,0.1,0.06,0.06,0.08,0.05,0.05,0.08,0.07,0.05,0.05,0.05,0.05,0.05,0.1,0.11,0.05,0.05,0.07,0.1,0.1,0.14,0.11,0.1,0.1,0.1,0.11,0.14,0.1,0.1,0.09,0.05,0.1,0.06,0.05,0.05,0.05
0.06,0.09,0.06,0.08,0.07,0.07,0.08,0.06,0.1,0.08,0.1,0.09,0.08,0.2,0.12,0.23,0.23,0.16,0.13,0.12,0.08,0.11,0.08,0.23,0.15,0.15,0.14,0.18,0.21,0.11,0.16,0.14,0.16,0.26,0.2,0.21,0.2,0.21,0.19,0.23,0.18,0.25,0.16,0.22,0.14,0.16,0.14,0.27
0.08,0.03,0.06,0.09,0.07,0.06,0.03,0.06,0.06,0.05,0.19,0.55,0.21,0.03,0.06,0.06,0.04,0.05,0.03,0.08,0.03,0.05,0.05,0.05,0.06,0.03,0.05,0.07,0.11,0.13,0.16,0.49,0.64,0.64,0.47,0.18,0.28,0.31,0.7,0.57,0.34,0.2,0.16,0.27,0.14,0.06,0.06,0.03
0.06,0.06,0.04,0.13,0.04,0.06,0.06,0.05,0.04,0.06,0.05,0.02,0.08,0.05,0.08,0.09,0.13,0.14,0.31,0.29,0.95,1.11,0.31,0.05,0.06,0.04,0.05,0.04,0.06,0.18,0.15,0.17,0.75,0.63,0.14,0.22,1.28,0.93,0.41,0.28,0.21,0.21,0.21,0.25,0.2,0.25,0.1,0.06
0.3,0.28,0.28,0.25,0.19,0.2,0.2,0.19,0.17,0.13,0.15,0.34,0.45,0.46,0.51,0.28,0.22,0.21,0.22,0.22,0.25,0.35,0.91,0.39,0.4,0.4,0.38,0.55,0.38,0.39,0.48,0.47,0.67,1.78,1.91,2.03,2.24,2.06,2.4,1.54,0.87,0.71,0.78,0.77,0.68,0.54,0.33,0.32
0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.01,0.01,0.01,0.16,0.05,0.03,0.01,0.28,0.11,0.57,1.09,0.02,0.01,0.01,0.01,0.06,0.06,0.02,0.01,0.01,0.01,0.07,0.21,0.13,0.12,0.21,0.11,0.11,0.12,0.16,0.17,0.16,0.15,0.09,0.01,0.03
0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.04,0.02,0.02,0.04,0.02,0.02,0.06,0.09,0.17,0.14,0.62,0.23,0.13,0.04,0.03,0.02,0.04,0.03,0.18,0.1,0.14,0.51,1.06,0.76,0.31,0.18,0.43,0.27,0.15,0.3,0.12,0.25,0.14,0.15,0.23,0.07,0.35,0.06,0.04,0.02
0.16,0.11,0.09,0.11,0.13,0.1,0.09,0.09,0.12,0.13,0.09,0.14,0.13,0.15,0.55,0.6,0.44,0.13,0.21,0.22,0.17,0.17,0.15,0.18,0.71,0.81,0.13,0.24,0.22,0.75,0.68,0.68,1.34,1.57,1.09,0.93,1.03,1.11,0.8,1.1,1.05,1.62,0.39,1.43,0.37,0.17,0.15,0.14
0.1,0.09,0.07,0.03,0.03,0.04,0.08,0.08,0.08,0.07,0.81,0.41,0.4,0.38,0.39,0.54,0.43,0.44,0.56,1.01,0.54,0.2,0.12,0.08,0.08,0.02,0.06,0.04,0.08,0.07,0.31,0.26,0.41,0.24,0.21,0.18,0.33,0.23,0.22,0.23,0.26,0.23,0.18,0.19,0.14,0.13,0.07,0.08
0.08,0.09,0.06,0.06,0.09,0.07,0.05,0.1,0.09,0.07,0.13,0.11,0.15,0.13,0.11,0.1,0.07,0.12,0.09,0.07,0.28,0.1,0.17,0.47,0.41,0.58,0.54,0.22,0.65,0.32,0.34,0.52,0.6,0.59,0.34,0.46,0.31,0.25,0.22,0.22,0.29,0.75,0.29,0.74,0.52,0.41,0.28,0.15
0.02,0.07,0.04,0.02,0.02,0.05,0.03,0.04,0.04,0.03,0.02,0.02,0.07,0.07,0.05,0.19,0.08,0.04,0.04,0.17,0.19,0.5,0.08,0.12,0.31,0.19,0.08,0.14,0.1,0.13,0.21,0.09,0.1,0.12,0.19,0.21,1.12,0.51,0.14,0.24,0.29,0.15,0.32,0.28,0.18,0.15,0.21,0.13
0.07,0.03,0.02,0.06,0.02,0.03,0.04,0.05,0.03,0.02,0.05,0.03,0.02,0.02,0.05,0.02,0.05,0.24,0.1,0.08,0.04,0.2,0.13,0.14,0.15,0.15,0.13,0.32,0.24,0.2,0.23,0.25,0.28,0.37,0.67,0.31,0.29,0.28,0.32,0.27,0.24,0.35,0.28,0.24,0.27,0.23,0.15,0.06
0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.28,0.29,0.16,1.18,0.33,0.04,0.04,0.03,0.03,0.07,0.03,0.03,0.01,0.04,0.01,0.01,0.01,0.02,0.03,0.07,0.48,0.82,0.38,0.4,0.27,0.23,0.17,0.18,0.14,0.14,0.17,0.16,0.38,0.18,0.11,0.04
0.02,0.02,0.02,0.02,0.02,0.06,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.08,0.04,0.02,0.01,0.02,0.02,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.02,0.02,0.02,0.03,0.05,0.05,0.09,0.29,0.23,0.16,0.14,0.38,0.22,0.22,0.28,0.19,0.13,0.06,0.02,0.02
0.0,0.03,0.0,0.01,0.03,0.01,0.0,0.01,0.03,0.01,0.01,0.08,0.09,0.08,0.18,0.21,0.17,0.08,0.11,0.07,0.06,0.07,0.07,0.06,0.09,0.11,0.21,0.06,0.12,0.07,0.05,0.14,0.09,0.09,0.13,0.1,0.1,0.11,0.08,0.06,0.08,0.09,0.05,0.06,0.04,0.05,0.02,0.0
0.09,0.09,0.02,0.02,0.02,0.05,0.09,0.12,0.09,0.08,0.08,0.11,0.15,0.15,0.1,0.22,0.14,0.17,0.35,0.14,0.09,0.08,0.08,0.27,0.36,0.23,0.23,0.11,0.08,0.08,0.1,0.15,0.15,0.26,0.26,0.23,0.32,0.09,0.09,0.14,0.09,0.09,0.05,0.02,0.02,0.02,0.1,0.09
0.1,0.07,0.04,0.03,0.06,0.05,0.04,0.05,0.05,0.04,0.04,0.06,0.08,0.39,0.53,0.15,0.03,0.04,0.07,0.03,0.04,0.04,0.06,0.03,0.04,0.04,0.06,0.04,0.04,0.31,0.17,0.1,0.23,0.71,0.32,0.35,0.91,0.35,0.3,0.42,1.6,1.46,0.29,0.25,0.22,0.22,0.11,0.11
0.15,0.16,0.14,0.24,0.23,0.24,0.16,0.14,0.2,0.14,0.09,0.2,0.18,0.17,0.54,0.12,0.18,0.11,0.12,0.18,0.13,0.12,0.1,0.18,0.09,0.14,0.17,0.09,0.18,0.14,0.1,0.16,0.12,0.2,0.13,0.16,0.09,0.23,0.18,0.15,0.22,0.15,0.17,0.19,0.17,0.11,0.21,0.18
0.13,0.12,0.12,0.12,0.11,0.13,0.15,0.13,0.12,0.1,0.12,0.1,0.13,0.18,0.21,0.2,0.21,0.23,0.25,0.36,0.31,0.34,0.35,0.43,0.28,0.25,0.34,0.28,0.32,0.44,0.27,0.39,0.31,0.33,0.46,0.42,0.63,0.41,0.42,0.35,0.32,0.45,0.43,0.32,0.28,0.27,0.31,0.17
0.07,0.04,0.03,0.06,0.06,0.03,0.03,0.07,0.07,0.03,0.1,0.12,0.13,0.24,0.11,0.1,0.1,0.1,0.04,0.05,0.03,0.06,0.03,0.06,0.05,0.03,0.11,0.11,0.09,0.12,0.09,0.12,0.09,0.67,0.58,0.19,0.09,0.06,0.09,0.06,0.09,0.16,0.21,0.19,0.21,0.15,0.12,0.03
0.03,0.04,0.04,0.02,0.04,0.04,0.02,0.05,0.05,0.04,0.05,0.03,0.05,0.05,0.27,0.86,0.28,0.27,0.64,0.28,0.12,0.04,0.88,1.01,1.0,0.16,0.12,0.13,0.11,0.98,0.54,0.23,0.15,0.19,0.36,0.18,0.2,0.18,0.16,0.12,0.12,0.12,0.24,0.14,0.12,0.03,0.03,0.03
0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.03,0.07,0.08,0.08,0.07,0.22,0.09,0.05,0.04,0.04,0.2,0.05,0.04,0.04,0.04,0.05,0.16,0.05,0.06,0.04,0.11,0.67,0.74,1.08,0.2,0.21,0.21,0.27,0.19,0.17,0.17,0.27,0.2,0.16,0.1,0.05,0.05
0.07,0.07,0.05,0.07,0.06,0.06,0.08,0.06,0.08,0.07,0.05,0.08,0.06,0.06,0.07,0.11,0.19,0.48,0.17,0.13,0.08,0.07,0.07,0.06,0.09,0.11,0.2,0.18,0.05,0.07,0.05,0.15,0.27,0.36,0.3,0.24,0.18,0.16,0.2,0.21,0.17,0.18,0.25,0.18,0.13,0.07,0.06,0.05
0.12,0.98,0.97,0.96,0.95,0.97,0.96,0.96,0.96,0.97,0.53,0.12,0.12,0.43,0.33,0.32,0.49,0.26,0.32,0.17,0.18,0.43,0.28,0.15,0.49,0.28,0.13,0.12,0.12,0.13,0.19,0.29,0.16,0.17,0.33,0.2,0.22,0.23,0.28,0.2,0.21,0.21,0.21,0.2,0.13,0.12,0.12,0.12
0.59,0.63,0.25,0.23,0.24,0.2,0.2,0.22,0.23,0.26,0.22,0.31,0.29,0.29,0.26,0.27,1.79,0.97,0.86,0.5,0.32,0.36,0.38,0.36,0.38,0.29,1.02,1.67,0.67,0.48,0.57,0.76,0.75,1.13,1.47,1.57,1.3,0.91,0.59,0.47,0.57,1.79,0.78,0.91,2.41,0.9,0.35,0.31
0.42,0.36,0.38,0.36,0.4,0.36,0.42,0.37,0.42,0.4,0.48,0.44,0.47,0.39,0.64,1.18,1.09,1.28,1.21,1.0,1.15,0.95,0.57,0.7,1.51,0.87,0.98,1.18,1.1,1.1,1.18,0.88,1.15,0.98,0.87,1.45,1.17,1.08,0.75,0.75,1.03,0.86,0.94,0.89,0.87,0.42,0.36,0.27
0.06,0.02,0.04,0.03,0.05,0.2,0.12,0.04,0.03,0.05,0.18,0.02,0.05,0.02,0.03,0.04,0.21,0.18,0.09,0.1,0.05,0.08,0.7,0.53,0.14,0.15,0.62,0.12,0.07,0.02,0.09,0.08,0.22,0.11,0.12,0.26,0.13,0.09,0.24,0.14,0.1,0.12,0.11,0.12,0.12,0.06,0.07,0.03
0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.03,0.01,0.01,0.07,0.01,0.05,0.06,0.06,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.11,0.07,0.04,0.07,0.07,0.1,0.1,0.23,0.15,0.14,0.09,0.1,0.12,0.15,0.2,0.15,0.1,0.1,0.13,0.02,0.02,0.07,0.06,0.02,0.02
1.77,0.94,1.81,1.47,1.1,1.74,0.66,1.75,1.07,1.38,1.48,0.89,1.75,1.16,2.47,2.46,1.35,1.25,0.99,1.64,1.14,1.16,1.58,0.75,1.89,0.76,1.72,1.15,1.22,1.57,0.7,2.01,1.02,2.02,1.7,1.79,1.83,1.23,1.78,2.08,1.68,1.73,1.48,2.13,1.74,1.45,1.74,0.87
0.06,0.06,0.03,0.07,0.08,0.04,0.03,0.05,0.03,0.06,0.09,0.04,0.46,0.77,0.18,0.1,0.11,0.06,0.08,0.06,0.08,0.11,0.1,0.06,0.08,0.06,0.08,0.1,0.1,0.06,0.18,0.25,0.78,0.59,0.48,0.89,0.27,0.29,0.42,0.3,0.4,0.54,0.47,0.47,0.5,0.54,0.47,0.35
0.11,0.11,0.08,0.05,0.04,0.05,0.06,0.05,0.04,0.06,0.41,0.61,0.58,0.59,0.44,0.05,0.05,0.04,0.05,0.16,0.11,0.12,0.12,0.37,0.15,0.21,0.18,0.15,0.13,0.1,0.22,0.2,0.23,0.78,0.38,0.23,0.17,0.2,0.14,0.15,0.13,0.12,0.47,0.67,0.64,0.76,0.65,0.14
0.05,0.07,0.05,0.11,0.04,0.06,0.06,0.05,0.08,0.04,0.05,0.07,0.04,0.09,0.06,0.04,0.07,0.05,0.04,0.07,0.05,0.05,0.1,0.18,0.11,0.15,0.13,0.15,0.15,0.3,0.29,0.97,0.2,0.16,0.56,0.22,0.21,0.16,0.22,0.15,0.18,0.18,0.17,0.05,0.06,0.05,0.06,0.07
0.1,0.09,0.09,0.09,0.1,0.1,0.08,0.1,0.09,0.11,0.07,0.11,0.22,0.22,0.47,0.2,0.17,0.09,0.07,0.1,0.06,0.09,0.06,0.1,0.05,0.1,0.09,0.17,0.07,0.09,0.06,0.09,0.08,0.07,0.08,0.41,0.54,0.84,1.08,1.12,0.55,0.55,0.49,0.54,0.46,0.52,0.46,0.25
0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.09,0.08,0.13,0.11,0.27,0.15,0.17,0.58,0.21,0.4,0.43,0.21,0.21,0.2,0.2,0.22,0.2,0.66,0.56,0.3,0.28,0.2,0.27,0.36,0.33,0.27,0.33,0.44,0.6,0.72,0.59,0.5,0.51,0.6,0.37,0.34,0.25,0.14,0.09
0.08,0.1,0.08,0.1,0.07,0.1,0.1,0.1,0.09,0.07,0.07,0.09,0.09,0.09,0.34,0.27,0.3,0.15,0.23,0.31,0.16,0.35,0.51,0.45,0.38,1.46,1.3,0.46,0.14,0.2,0.19,0.17,0.29,0.73,1.04,0.26,0.25,0.24,0.53,0.88,0.78,0.74,0.43,0.21,0.18,0.2,0.16,0.13
0.03,0.04,0.02,0.07,0.03,0.04,0.03,0.06,0.03,0.04,0.03,0.04,0.03,0.06,0.03,0.03,0.08,0.09,0.12,0.65,0.04,0.03,0.07,0.03,0.04,0.12,0.08,0.06,0.09,0.12,0.15,0.15,0.14,0.1,0.27,0.28,0.18,0.15,0.2,0.19,0.15,0.17,0.14,0.12,0.15,0.13,0.09,0.03
0.11,0.16,0.06,0.02,0.07,0.05,0.02,0.07,0.05,0.03,0.07,0.06,0.12,0.15,0.12,0.11,0.17,0.14,0.2,0.14,0.19,0.28,0.09,0.07,0.03,0.23,0.08,0.05,0.02,0.13,0.08,0.27,0.68,0.61,0.53,0.21,0.29,0.24,0.22,0.39,1.21,1.1,0.22,0.21,0.18,0.12,0.17,0.13
0.11,0.12,0.1,0.06,0.07,0.11,0.06,0.07,0.09,0.08,0.07,0.07,1.15,1.72,1.15,0.69,0.3,0.28,0.24,0.42,0.19,0.12,0.14,0.13,0.28,0.22,1.86,1.92,0.99,0.48,0.79,0.15,0.61,0.29,0.24,0.27,0.24,0.24,0.29,0.4,0.24,0.28,0.24,0.23,0.2,0.12,0.11,0.08
0.18,0.18,0.21,0.18,0.2,0.21,0.18,0.22,0.46,0.4,0.3,0.24,0.43,0.72,0.71,0.86,0.55,0.38,0.43,0.32,0.36,0.32,0.34,0.33,0.36,0.44,0.32,0.48,0.27,0.45,0.32,0.41,0.58,1.62,0.71,0.59,0.45,0.49,1.09,0.73,0.42,0.26,0.27,0.35,0.25,0.26,0.23,0.23
0.81,0.94,0.98,0.88,0.9,0.88,0.82,0.91,2.06,0.89,0.91,1.26,0.95,2.23,1.54,0.91,1.0,2.4,1.24,0.93,0.91,1.11,0.82,2.33,2.2,1.91,1.73,0.89,0.81,2.07,2.01,1.04,1.0,1.07,1.3,1.48,2.79,1.67,1.3,1.26,1.17,1.26,1.12,1.07,0.93,0.91,0.91,0.89
0.03,0.02,0.05,0.02,0.03,0.05,0.04,0.06,0.06,0.03,0.03,0.04,0.02,0.04,0.04,0.03,0.34,0.1,0.17,0.04,0.02,0.05,0.02,0.02,0.04,0.01,0.04,0.03,0.02,0.05,0.11,0.03,0.15,0.15,0.32,0.28,0.16,0.14,0.05,0.05,0.07,0.05,0.09,0.08,0.04,0.06,0.02,0.03
0.05,0.07,0.06,0.05,0.09,0.05,0.07,0.07,0.05,0.09,0.06,0.15,0.25,0.14,0.07,0.21,0.25,0.23,0.26,0.12,0.15,0.16,0.15,0.14,0.43,0.12,0.11,0.17,0.14,0.3,0.15,0.18,0.15,0.25,0.33,0.25,0.22,0.26,0.23,0.24,0.18,0.21,0.15,0.09,0.1,0.08,0.09,0.05
0.08,0.14,0.1,0.11,0.11,0.11,0.14,0.13,0.15,0.1,0.11,0.12,0.1,0.1,2.54,0.59,0.85,0.67,0.28,0.2,0.14,0.19,0.16,0.16,0.19,0.14,0.19,0.15,0.17,0.16,0.17,0.35,0.51,0.68,0.68,0.75,0.56,0.61,0.78,1.25,0.99,0.77,1.37,1.78,1.36,0.9,0.22,0.09
0.05,0.13,0.05,0.15,0.1,0.09,0.08,0.06,0.1,0.05,0.19,0.04,0.12,0.04,0.13,0.1,0.13,0.16,0.15,0.14,0.09,0.12,0.04,0.17,0.05,0.13,0.05,0.09,0.07,0.1,0.2,0.19,0.19,0.08,0.15,0.09,0.22,0.07,0.14,0.07,0.12,0.11,0.18,0.21,0.15,0.21,0.1,0.16
0.13,0.18,0.16,0.22,0.18,0.15,0.16,0.15,0.17,0.14,0.17,0.14,0.17,0.16,0.32,0.24,0.24,0.26,0.18,0.15,0.14,0.15,0.13,0.16,0.16,0.29,0.15,0.16,0.13,0.17,0.19,0.22,0.31,0.29,0.26,0.24,0.24,0.23,0.26,0.23,0.28,0.25,0.29,0.16,0.19,0.16,0.13,0.08
0.02,0.02,0.02,0.02,0.09,0.08,0.02,0.02,0.02,0.02,0.02,0.06,0.1,0.08,0.05,0.05,0.05,0.11,0.24,0.05,0.05,0.28,0.12,0.35,0.12,0.12,0.04,0.04,0.08,0.11,0.08,0.04,0.04,0.19,0.18,0.15,0.07,0.06,0.06,0.06,0.12,0.08,0.02,0.02,0.02,0.02,0.04,0.09
0.18,0.18,0.21,0.21,0.18,0.18,0.18,0.2,0.19,0.15,0.23,0.21,0.15,0.17,0.24,0.26,0.38,0.26,0.24,0.93,0.58,0.44,0.39,0.34,0.23,0.3,0.23,0.25,0.26,0.28,0.3,0.72,0.71,0.73,0.64,1.4,0.59,0.62,0.53,0.58,0.57,0.56,0.44,0.33,0.33,0.3,0.21,0.18
0.04,0.08,0.08,0.03,0.08,0.07,0.03,0.08,0.08,0.03,0.08,0.06,0.05,0.12,0.09,0.1,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.05,0.07,0.08,0.07,0.07,0.05,0.08,0.07,0.04,0.07,0.07,0.03,0.08,0.08,0.12,0.15,0.13,0.13,0.08,0.08,0.09,0.09,0.08,0.08,0.08
0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.16,0.32,0.12,0.15,0.14,0.15,0.12,0.09,0.09,0.05,0.05,0.06,0.13,0.11,0.11,0.1,0.06,0.03,0.03,0.06,0.07,0.25,1.67,1.18,0.17,0.21,0.14,0.14,0.16,0.29,0.22,0.25,0.17,0.06,0.03,0.05
0.06,0.05,0.04,0.05,0.04,0.03,0.06,0.04,0.04,0.06,0.04,0.04,0.2,0.32,0.4,0.25,0.1,0.04,0.06,0.04,0.04,0.06,0.04,0.04,0.06,0.03,0.04,0.06,0.04,0.04,0.07,0.68,0.95,1.38,0.41,1.38,0.55,0.2,0.16,0.19,0.29,0.13,0.18,0.66,0.51,0.12,0.06,0.03
0.04,0.07,0.03,0.03,0.05,0.05,0.03,0.04,0.04,0.05,0.03,0.06,0.03,0.21,0.12,0.38,0.51,0.16,0.07,0.07,0.09,0.08,0.04,0.05,0.05,0.05,0.04,0.1,0.09,0.09,0.13,0.12,0.22,0.18,0.23,0.13,0.14,0.15,0.11,0.1,0.58,0.12,0.09,0.12,0.06,0.06,0.08,0.04
0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.04,0.23,0.16,0.08,0.04,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.07,0.05,0.84,0.28,0.09,0.11,0.14,0.07,0.1,0.08,0.1,0.06,0.06,0.02,0.02,0.04,0.01,0.02,0.02
0.08,0.08,0.08,0.07,0.08,0.09,0.16,0.16,0.13,0.18,0.1,0.12,0.17,0.06,0.04,0.03,0.02,0.03,0.04,0.14,0.16,0.1,0.11,0.14,0.11,0.19,0.17,0.1,0.11,0.11,0.09,0.08,0.09,0.1,0.11,0.11,0.19,0.13,0.12,0.1,0.07,0.03,0.03,0.03,0.06,0.03,0.06,0.04
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
0.27,0.15,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.12,0.23,0.22,0.09,0.11,0.09,0.1,0.1,0.1,0.17,0.22,0.37,0.21,0.65,0.23,0.21,0.16,0.15,0.14,0.1,0.1,0.12,0.32,0.29,0.45,0.32,0.42,0.38,0.3,0.35,0.37,0.33,0.27,0.25,0.24,0.23,0.2,0.1
0.1,0.07,0.48,0.3,0.28,0.32,0.27,0.28,0.21,0.23,0.22,0.38,0.41,0.11,0.28,0.18,1.97,1.14,0.08,0.17,0.31,0.19,1.12,0.81,1.32,0.6,0.11,0.2,0.4,0.22,2.43,1.91,1.37,0.95,0.68,0.49,0.84,0.98,0.62,0.46,0.91,0.64,0.36,0.29,0.25,0.16,0.07,0.11
0.14,0.15,0.13,0.18,0.73,0.17,0.66,0.29,0.21,0.24,0.21,0.16,0.19,0.18,0.19,0.22,0.47,0.57,0.42,0.22,0.22,0.78,0.7,0.34,1.16,0.44,0.44,0.24,0.68,0.61,0.51,0.35,0.39,0.39,0.37,0.31,0.34,1.23,0.63,0.54,0.55,0.53,0.5,0.49,0.78,0.27,0.07,0.07
0.17,0.14,0.17,0.13,0.16,0.14,0.16,0.13,0.17,0.14,0.14,0.18,0.15,0.17,1.3,0.85,0.41,0.56,0.21,0.22,0.31,0.23,0.22,0.22,0.22,0.37,0.38,0.34,0.29,0.4,0.31,0.32,0.34,2.29,1.5,0.48,0.35,0.41,0.56,0.8,2.01,0.35,0.41,0.39,0.44,0.48,0.46,0.53
0.08,0.08,0.06,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.09,0.08,0.05,0.07,0.07,0.03,0.03,0.03,0.03,0.03,0.02,0.06,0.08,0.08,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.07,0.22,0.24,0.24,0.18,0.19,0.18,0.18,0.18,0.19,0.07,0.04,0.03,0.09
0.07,0.07,0.03,0.07,0.03,0.03,0.08,0.03,0.04,0.1,0.03,0.03,0.07,0.04,0.03,0.07,0.04,0.03,0.09,0.07,0.07,0.07,0.04,0.03,0.06,0.26,0.03,0.43,0.06,0.07,0.02,0.07,0.09,0.02,0.02,0.06,0.16,0.38,0.43,0.43,0.42,0.44,0.28,0.13,0.16,0.16,0.11,0.11
0.1,0.07,0.12,0.06,0.09,0.09,0.07,0.08,0.09,0.09,0.07,0.11,0.07,0.06,0.11,0.06,0.09,0.09,0.13,0.12,0.29,0.12,0.13,0.14,0.07,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.37,0.19,0.19,0.14,0.23,0.21,0.16,0.19,0.14,0.15,0.24,0.13,0.12
0.03,0.12,0.06,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.02,0.04,0.05,0.04,0.03,0.14,0.16,0.14,0.11,0.21,0.11,0.1,0.13,0.1,0.09,0.07,0.08,0.07,0.25,0.1,0.1,0.14,0.19,0.15,0.13,0.14,0.13,0.11,0.23,0.18,0.15,0.14,0.19,0.11,0.04,0.04
0.38,0.31,0.48,0.12,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.09,0.13,0.55,0.9,0.37,0.11,0.26,0.11,0.11,0.13,0.11,0.1,0.11,0.37,0.19,0.13,0.21,0.17,0.09,0.17,0.5,0.48,0.38,0.37,0.44,0.36,0.4,0.38,0.45,0.4,0.38,0.34,0.34,0.39
0.06,0.03,0.06,0.05,0.08,0.03,0.06,0.16,0.11,0.03,0.06,0.04,0.1,0.14,0.11,0.5,0.48,0.36,0.28,0.11,0.05,0.04,0.03,0.06,0.12,0.08,0.07,0.04,0.06,0.04,0.04,0.06,0.03,0.09,0.15,0.11,0.35,0.72,0.69,0.67,0.39,0.22,0.25,0.34,0.26,0.25,0.33,0.33
0.6,0.48,0.18,0.16,0.05,0.03,0.07,0.04,0.06,0.04,0.05,0.03,0.02,0.03,0.05,0.04,0.05,1.1,0.22,0.01,0.35,0.47,0.6,0.57,0.56,0.67,0.66,0.6,0.59,0.68,0.63,0.44,0.21,0.28,0.68,0.65,0.64,0.71,0.48,0.3,0.65,0.28,0.19,0.19,0.2,0.18,0.72,0.15
0.02,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.01,0.02,0.0,0.02,0.01,0.02,0.02,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.01,0.02,0.02,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.01,0.01,0.02,0.0,0.02,0.0,0.02
0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.36,0.18,0.18,0.18,0.94,0.45,0.88,0.29,0.21,0.21,0.21,0.22,0.2,0.22,0.18,0.15,0.16,0.18,0.18,0.23,0.24,0.39,0.37,0.25,0.33,0.36,0.31,0.3,0.33,0.33,0.41,0.38,0.17,0.12,0.11,0.11,0.2
0.31,0.28,0.29,0.27,0.28,0.27,0.3,0.29,0.29,0.33,0.3,0.33,0.24,0.27,0.32,0.3,0.32,0.31,0.29,0.72,0.51,0.34,0.51,0.48,0.42,0.38,0.4,0.46,0.37,0.35,0.35,0.35,0.35,0.55,0.36,0.39,0.35,0.42,0.38,0.39,0.36,0.38,0.37,0.39,0.51,0.48,0.36,0.3
0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.11,0.15,0.2,0.18,0.15,0.7,0.53,0.1,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.13,0.41,0.12,0.1,0.12,0.14,0.21,0.23,0.2,0.18,0.17,0.16,0.19,0.19,0.19,0.19,0.2,0.13,0.06,0.06,0.06
0.11,0.1,0.11,0.11,0.09,0.1,0.1,0.11,0.12,0.09,0.09,0.11,0.09,0.12,0.11,0.14,0.13,0.2,0.13,0.15,0.11,0.13,0.12,0.13,0.14,0.11,0.11,0.12,0.12,0.14,0.11,0.11,0.28,0.2,0.22,0.23,0.18,0.17,0.16,0.15,0.14,0.15,0.18,0.14,0.13,0.23,0.15,0.14
0.02,0.02,0.07,0.05,0.03,0.05,0.03,0.04,0.09,0.04,0.04,0.06,0.03,0.06,0.08,0.04,0.03,0.04,0.17,0.16,0.14,0.07,0.04,0.06,0.15,0.05,0.06,0.04,0.11,0.14,1.09,0.68,0.67,0.21,0.18,0.19,0.19,0.3,1.17,0.46,0.15,0.25,1.07,0.17,0.17,0.43,0.18,0.09
