"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0.75, 29.8082693301751, 9.80745609001729, 43.4615559568784, 45.7587769368233, 0.217742282984544, 0.0814185801614094, 0.433377890578607
0.766667, 33.4953087205422, 11.0239909939566, 43.4615559568784, 45.7587769368233, 0.280400036947359, 0.106772914977609, 0.433377890578607
0.783333, 35.9757983131423, 11.835785344061, 43.4615559568784, 45.7587769368233, 0.358953074147614, 0.129087847559619, 0.433377890578607
0.8, 29.5271439985065, 9.70992422921831, 43.4615559568784, 45.7587769368233, 0.254907075622676, 0.0887249555641029, 0.433377890578607
0.816667, 35.3686490773625, 11.6370142633686, 43.4615559568784, 45.7587769368233, 0.339379241019281, 0.123439996856476, 0.433377890578607
0.833333, 32.8604898095707, 10.8107970098679, 43.4615559568784, 45.7587769368233, 0.286132786243611, 0.104121028886423, 0.433377890578607
0.85, 35.7376739795369, 11.7496670556821, 43.4615559568784, 45.7587769368233, 0.379760187410089, 0.128053158702755, 0.433377890578607
0.866667, 36.8785599109157, 12.1342872545778, 43.4615559568784, 45.7587769368233, 0.355955368457084, 0.129913087288391, 0.433377890578607
0.883333, 29.9938111759367, 9.86996716974604, 43.4615559568784, 45.7587769368233, 0.213224908763874, 0.0815255145091011, 0.433377890578607
0.9, 34.4049331604514, 11.3151727618531, 43.4615559568784, 45.7587769368233, 0.333780895078003, 0.116506286544202, 0.433377890578607
0.916667, 34.4459965555644, 11.3290444909426, 43.4615559568784, 45.7587769368233, 0.325259753366816, 0.114095139652203, 0.433377890578607
0.933333, 30.2254626190957, 9.94069948677389, 43.4615559568784, 45.7587769368233, 0.2525051603885, 0.0890069695367379, 0.433377890578607
0.95, 34.8876985431365, 11.4765774976646, 43.4615559568784, 45.7587769368233, 0.328507916191724, 0.117191104032172, 0.433377890578607
0.966667, 40.6747441472626, 13.3931962760451, 43.4615559568784, 45.7587769368233, 0.373513405662691, 0.146893651041974, 0.433377890578607
0.983333, 27.8785825164499, 9.17102976167281, 43.4615559568784, 45.7587769368233, 0.211746382667017, 0.0773937048128962, 0.433377890578607
1, 35.0055998987262, 11.5123020792555, 43.4615559568784, 45.7587769368233, 0.365592038313461, 0.126678384850054, 0.433377890578607
1.01667, 32.1797841262208, 10.5823785478402, 43.4615559568784, 45.7587769368233, 0.296680766753071, 0.102910739010778, 0.433377890578607
1.03333, 34.3737556198711, 11.3075342454602, 43.4615559568784, 45.7587769368233, 0.308916754831974, 0.110966015628087, 0.433377890578607
1.05, 26.9220352246418, 8.85535271799622, 43.4615559568784, 45.7587769368233, 0.194203977707673, 0.0703531020643052, 0.433377890578607
1.06667, 33.3351581463458, 10.9645967415708, 43.4615559568784, 45.7587769368233, 0.296445363184844, 0.105160661645762, 0.433377890578607
1.08333, 36.5921924459658, 12.039487027207, 43.4615559568784, 45.7587769368233, 0.344632881408347, 0.125449411089896, 0.433377890578607
1.1, 31.0399053390344, 10.2016666739946, 43.4615559568784, 45.7587769368233, 0.310196648295423, 0.101294428495568, 0.433377890578607
1.11667, 33.1052810472594, 10.8875003387641, 43.4615559568784, 45.7587769368233, 0.315659364179666, 0.110045738465759, 0.433377890578607
1.13333, 32.7544780051087, 10.7737173846494, 43.4615559568784, 45.7587769368233, 0.296496533838393, 0.105419722330352, 0.433377890578607
1.15, 23.9575699242962, 7.87626268512546, 43.4615559568784, 45.7587769368233, 0.17879003280198, 0.0607111927445843, 0.433377890578607
1.16667, 36.0715348229493, 11.8675680169249, 43.4615559568784, 45.7587769368233, 0.343663654870729, 0.123986915284205, 0.433377890578607
1.18333, 28.4899253798006, 9.36991580253234, 43.4615559568784, 45.7587769368233, 0.22379261045754, 0.0792900509680074, 0.433377890578607
1.2, 28.0081245815679, 9.2134421915518, 43.4615559568784, 45.7587769368233, 0.203320658688155, 0.0744310702498346, 0.433377890578607
1.21667, 32.422229945739, 10.6616542373802, 43.4615559568784, 45.7587769368233, 0.294450515259097, 0.101636740281719, 0.433377890578607
1.23333, 29.164279617483, 9.60301897212688, 43.4615559568784, 45.7587769368233, 0.166311993398937, 0.0718186561690217, 0.433377890578607
1.25, 35.9735824230553, 11.8246656818218, 43.4615559568784, 45.7587769368233, 0.402971835734417, 0.13305815860156, 0.433377890578607
1.26667, 30.1295092990078, 9.9079450978438, 43.4615559568784, 45.7587769368233, 0.25691890393779, 0.0892902908948959, 0.433377890578607
1.28333, 38.1093950539192, 12.5365782792336, 43.4615559568784, 45.7587769368233, 0.402982367580766, 0.143054363850527, 0.433377890578607
1.3, 27.1652022698515, 8.93504600761328, 43.4615559568784, 45.7587769368233, 0.189155067750857, 0.068468538653782, 0.433377890578607
1.31667, 33.648792751588, 11.0623975239836, 43.4615559568784, 45.7587769368233, 0.351299031220136, 0.117477829864291, 0.433377890578607
1.33333, 34.917241173363, 11.4696444971122, 43.4615559568784, 45.7587769368233, 0.447507454680452, 0.139978043543154, 0.447507454680452
1.35, 36.6566828270799, 12.0580582149084, 43.4615559568784, 45.7587769368233, 0.380146313543891, 0.134521998841645, 0.447507454680452
1.36667, 28.3702286954795, 9.33450819628496, 43.4615559568784, 45.7587769368233, 0.192883482035807, 0.0730201366415419, 0.447507454680452
1.38333, 35.3611131756913, 11.6371655526822, 43.4615559568784, 45.7587769368233, 0.307120709315201, 0.115486634891792, 0.447507454680452
1.4, 39.7278041414496, 13.0731886008201, 43.4615559568784, 45.7587769368233, 0.418257798296474, 0.152728407860688, 0.447507454680452
1.41667, 39.1605463064526, 12.8866745012216, 43.4615559568784, 45.7587769368233, 0.385925705614459, 0.14208543848455, 0.447507454680452
1.43333, 33.4080406266492, 10.9850771837348, 43.4615559568784, 45.7587769368233, 0.331511857156167, 0.113355386783461, 0.447507454680452
1.45, 34.445130755024, 11.3310107386705, 43.4615559568784, 45.7587769368233, 0.320675228518282, 0.114857891266038, 0.447507454680452
1.46667, 31.3042319705541, 10.2969374953209, 43.4615559568784, 45.7587769368233, 0.260251172566766, 0.0932634010046938, 0.447507454680452
1.48333, 35.1895669270313, 11.581862937467, 43.4615559568784, 45.7587769368233, 0.298036612869167, 0.113462041779709, 0.447507454680452
1.5, 34.809288286175, 11.4413459759833, 43.4615559568784, 45.7587769368233, 0.3803548964114, 0.125379773408569, 0.447507454680452
1.51667, 30.1290438941149, 9.90192316952298, 43.4615559568784, 45.7587769368233, 0.290146898844542, 0.0943611678207582, 0.447507454680452
1.53333, 34.9906572204592, 11.5060121741283, 43.4615559568784, 45.7587769368233, 0.356922966929451, 0.122298252173683, 0.447507454680452
1.55, 31.3577456919711, 10.3170642724989, 43.4615559568784, 45.7587769368233, 0.249751630266116, 0.0923883247594662, 0.447507454680452
1.56667, 29.6723682405251, 9.75791670480148, 43.4615559568784, 45.7587769368233, 0.251439007849931, 0.087713507724651, 0.447507454680452
1.58333, 31.7219499206018, 10.4221373713998, 43.4615559568784, 45.7587769368233, 0.34993661897205, 0.11065416692813, 0.447507454680452
1.6, 32.5545241544567, 10.7102840998023, 43.4615559568784, 45.7587769368233, 0.27222465351407, 0.0996039569460763, 0.447507454680452
1.61667, 29.755127639639, 9.7865092153023, 43.4615559568784, 45.7587769368233, 0.237048184280889, 0.0844603899463303, 0.447507454680452
1.63333, 28.7910824158078, 9.46938038490475, 43.4615559568784, 45.7587769368233, 0.226438542417964, 0.0806298950208101, 0.447507454680452
1.65, 29.8721819345055, 9.8271660243254, 43.4615559568784, 45.7587769368233, 0.236696179721443, 0.0864554366526681, 0.447507454680452
1.66667, 28.920573901755, 9.51407788896589, 43.4615559568784, 45.7587769368233, 0.219875424987515, 0.0805994856855016, 0.447507454680452
1.68333, 26.7977394742864, 8.81076576223279, 43.4615559568784, 45.7587769368233, 0.21205526972377, 0.0724762584336556, 0.447507454680452
1.7, 34.0153753496334, 11.1867149836305, 43.4615559568784, 45.7587769368233, 0.327124087635286, 0.113904847250297, 0.447507454680452
1.71667, 29.0613976081837, 9.55965839222961, 43.4615559568784, 45.7587769368233, 0.226708146771445, 0.0824453826745207, 0.447507454680452
1.73333, 38.7786234952299, 12.7554663226247, 43.4615559568784, 45.7587769368233, 0.429871674782276, 0.150412656501758, 0.447507454680452
1.75, 32.529331186628, 10.70249653024, 43.4615559568784, 45.7587769368233, 0.267457051393231, 0.0985421923946459, 0.447507454680452
1.76667, 37.0371357634687, 12.1816093022218, 43.4615559568784, 45.7587769368233, 0.391414084527988, 0.136729131375487, 0.447507454680452
1.78333, 34.8776178873654, 11.4707609742064, 43.4615559568784, 45.7587769368233, 0.342789731452836, 0.119719606544331, 0.447507454680452
1.8, 24.8249121617897, 8.16730722990414, 43.4615559568784, 45.7587769368233, 0.15066742806717, 0.0572929916254724, 0.447507454680452
1.81667, 32.562713360641, 10.7003278356966, 43.4615559568784, 45.7587769368233, 0.35334914531872, 0.113619861570377, 0.447507454680452
1.83333, 31.6219042579184, 10.4003252214163, 43.4615559568784, 45.7587769368233, 0.281151696550353, 0.0989881625703942, 0.447507454680452
1.85, 28.4690315222603, 9.35891550662681, 43.4615559568784, 45.7587769368233, 0.248523668528314, 0.0833599869163249, 0.447507454680452
1.86667, 28.7586197719, 9.45076542041607, 43.4615559568784, 45.7587769368233, 0.27662709948361, 0.0891573065453798, 0.447507454680452
1.88333, 36.6053295183696, 12.0403729460949, 43.4615559568784, 45.7587769368233, 0.364667382565064, 0.128324971078382, 0.447507454680452
1.9, 37.8643573060184, 12.456314388043, 43.4615559568784, 45.7587769368233, 0.392553798161728, 0.139908293940988, 0.447507454680452
1.91667, 27.8284301753677, 9.15411781788348, 43.4615559568784, 45.7587769368233, 0.204204564144042, 0.0744887286191339, 0.447507454680452
1.93333, 34.2016206697864, 11.2443288363099, 43.4615559568784, 45.7587769368233, 0.362204212646405, 0.121843466777892, 0.447507454680452
1.95, 35.4384895606853, 11.6555342588382, 43.4615559568784, 45.7587769368233, 0.360512205320705, 0.125944496430929, 0.447507454680452
1.96667, 30.3231419377148, 9.97267839103222, 43.4615559568784, 45.7587769368233, 0.259844298680395, 0.0913497828278532, 0.447507454680452
1.98333, 44.2059928651138, 14.5477971164937, 44.2059928651138, 46.5382445536266, 0.501965558435821, 0.182934919176568, 0.501965558435821
2, 27.8785038435883, 9.16662823823854, 44.2059928651138, 46.5382445536266, 0.241466050341011, 0.082752823457285, 0.501965558435821
2.01667, 30.1313106888861, 9.90631181772336, 44.2059928651138, 46.5382445536266, 0.277509033345552, 0.0938075037927258, 0.501965558435821
2.03333, 32.5757937515854, 10.7138378931027, 44.2059928651138, 46.5382445536266, 0.2988283126748, 0.104917380540154, 0.501965558435821
2.05, 28.0649033806368, 9.23457229822754, 44.2059928651138, 46.5382445536266, 0.188217188883101, 0.0719559437524804, 0.501965558435821
2.06667, 39.4372467234208, 12.9667495170952, 44.2059928651138, 46.5382445536266, 0.463495052315136, 0.156393064408072, 0.501965558435821
2.08333, 28.9529794692205, 9.51870910166711, 44.2059928651138, 46.5382445536266, 0.2646505865144, 0.0894419800686443, 0.501965558435821
2.1, 39.3291120357641, 12.9393070386311, 44.2059928651138, 46.5382445536266, 0.423951243354338, 0.151539732043041, 0.501965558435821
2.11667, 28.3656131729524, 9.33371165313994, 44.2059928651138, 46.5382445536266, 0.195170406250106, 0.0745369494334346, 0.501965558435821
2.13333, 26.2609214218487, 8.63514170092197, 44.2059928651138, 46.5382445536266, 0.190024669886134, 0.0660543170329437, 0.501965558435821
2.15, 28.7656717528251, 9.46471119009884, 44.2059928651138, 46.5382445536266, 0.203405550070049, 0.0767392799600714, 0.501965558435821
2.16667, 32.7383459364065, 10.7743855668017, 44.2059928651138, 46.5382445536266, 0.244423197833926, 0.0940715716442471, 0.501965558435821
2.18333, 29.1268961955235, 9.58237328913031, 44.2059928651138, 46.5382445536266, 0.213667273887525, 0.0791337153652999, 0.501965558435821
2.2, 38.9432668617459, 12.811779555189, 44.2059928651138, 46.5382445536266, 0.409330609532748, 0.1464481961347, 0.501965558435821
2.21667, 30.9197236809113, 10.1687910272744, 44.2059928651138, 46.5382445536266, 0.269254671748793, 0.0944272863805907, 0.501965558435821
2.23333, 31.4112828463181, 10.3356927382694, 44.2059928651138, 46.5382445536266, 0.242061057589766, 0.0908417835081762, 0.501965558435821
2.25, 24.9410245052424, 8.20306383096471, 44.2059928651138, 46.5382445536266, 0.16980508034741, 0.0611718178638057, 0.501965558435821
2.26667, 36.9054922280973, 12.1237448357822, 44.2059928651138, 46.5382445536266, 0.483429126501365, 0.152491409117818, 0.501965558435821
2.28333, 33.1494348728533, 10.900588475655, 44.2059928651138, 46.5382445536266, 0.331312431370647, 0.113790641687473, 0.501965558435821
2.3, 34.9596176139346, 11.4963651824258, 44.2059928651138, 46.5382445536266, 0.357370901574802, 0.123120796605771, 0.501965558435821
2.31667, 33.2877205145499, 10.948092923547, 44.2059928651138, 46.5382445536266, 0.30582294163747, 0.107476246391108, 0.501965558435821
2.33333, 34.1125208928422, 11.2176914661649, 44.2059928651138, 46.5382445536266, 0.336735513001195, 0.116121920829334, 0.501965558435821
2.35, 33.1553980773311, 10.9029553691451, 44.2059928651138, 46.5382445536266, 0.303030747800088, 0.104901688901404, 0.501965558435821
2.36667, 34.9332134184688, 11.4918261228182, 44.2059928651138, 46.5382445536266, 0.336889972176988, 0.120577382758132, 0.501965558435821
2.38333, 31.8590403614476, 10.4810336056254, 44.2059928651138, 46.5382445536266, 0.264472482800556, 0.0961847432875053, 0.501965558435821
2.4, 35.7678479179336, 11.7610331140643, 44.2059928651138, 46.5382445536266, 0.382491644653153, 0.130415180800434, 0.501965558435821
2.41667, 29.6152407320759, 9.74028591178611, 44.2059928651138, 46.5382445536266, 0.248919841801189, 0.0880440603565692, 0.501965558435821
2.43333, 35.031814802957, 11.5191863641398, 44.2059928651138, 46.5382445536266, 0.368556446375006, 0.125905370738422, 0.501965558435821
2.45, 35.4348172041404, 11.642895175242, 44.2059928651138, 46.5382445536266, 0.423533708429172, 0.135232075656272, 0.501965558435821
2.46667, 27.6189543291241, 9.08698351317589, 44.2059928651138, 46.5382445536266, 0.190070831255433, 0.0715332072210154, 0.501965558435821
2.48333, 31.0978753718769, 10.2289771528611, 44.2059928651138, 46.5382445536266, 0.248949282337265, 0.0891918312967223, 0.501965558435821
2.5, 32.3964572974642, 10.6575768582492, 44.2059928651138, 46.5382445536266, 0.274541226620054, 0.0996958341262522, 0.501965558435821
2.51667, 28.8324467894178, 9.48707567703229, 44.2059928651138, 46.5382445536266, 0.20175454501386, 0.0765179769998405, 0.501965558435821
2.53333, 28.1085218853036, 9.24633229940695, 44.2059928651138, 46.5382445536266, 0.208427731650967, 0.0758218624013458, 0.501965558435821
2.55, 33.5793283276058, 11.034415109422, 44.2059928651138, 46.5382445536266, 0.362594602670488, 0.116594834276712, 0.501965558435821
2.56667, 33.1425896035172, 10.8935282342642, 44.2059928651138, 46.5382445536266, 0.364649333527222, 0.119776290794631, 0.501965558435821
2.58333, 26.1260333582592, 8.59305191223202, 44.2059928651138, 46.5382445536266, 0.182484990283818, 0.0658303964396279, 0.501965558435821
2.6, 37.7756828559014, 12.4277740513872, 44.2059928651138, 46.5382445536266, 0.377852672797568, 0.135385895051341, 0.501965558435821
2.61667, 36.8359967440232, 12.1186648307746, 44.2059928651138, 46.5382445536266, 0.37803906126756, 0.135514171980708, 0.501965558435821
2.63333, 31.5055089806035, 10.3665375240209, 44.2059928651138, 46.5382445536266, 0.245903703610897, 0.0919826018286029, 0.501965558435821
2.65, 42.7530840502224, 14.0613118653833, 44.2059928651138, 46.5382445536266, 0.516580665098679, 0.178394717073356, 0.516580665098679
2.66667, 36.6199547766906, 12.0404729635558, 44.2059928651138, 46.5382445536266, 0.406871805472787, 0.137729479225469, 0.516580665098679
2.68333, 33.83744709614, 11.1266573196041, 44.2059928651138, 46.5382445536266, 0.340172021888764, 0.116631499514962, 0.516580665098679
2.7, 39.5330965853588, 12.997797708578, 44.2059928651138, 46.5382445536266, 0.477778864537444, 0.160782586807977, 0.516580665098679
2.71667, 29.6272165229039, 9.74305460388053, 44.2059928651138, 46.5382445536266, 0.248154748865706, 0.0866102242388575, 0.516580665098679
2.73333, 30.6112015889364, 10.0647538655859, 44.2059928651138, 46.5382445536266, 0.273657797643181, 0.0933082218848869, 0.516580665098679
2.75, 37.1112015283413, 12.2036665344974, 44.2059928651138, 46.5382445536266, 0.398158694635316, 0.13665214516037, 0.516580665098679
2.76667, 32.3478879167132, 10.6277312751837, 44.2059928651138, 46.5382445536266, 0.368467149362299, 0.11658232437714, 0.516580665098679
2.78333, 33.2523586346255, 10.9325466031004, 44.2059928651138, 46.5382445536266, 0.333470176591137, 0.112635215420744, 0.516580665098679
2.8, 28.8913119765216, 9.49939170970941, 44.2059928651138, 46.5382445536266, 0.244655218055876, 0.0836852283831712, 0.516580665098679
2.81667, 29.7348081417388, 9.77597425963543, 44.2059928651138, 46.5382445536266, 0.264001752008812, 0.0893736290401219, 0.516580665098679
2.83333, 22.6205839542299, 7.43897788129396, 44.2059928651138, 46.5382445536266, 0.143753092901638, 0.0512086406488472, 0.516580665098679
2.85, 35.5048033992846, 11.6794654677101, 44.2059928651138, 46.5382445536266, 0.347054699325519, 0.123269842026672, 0.516580665098679
2.86667, 30.4439877886852, 10.011166360365, 44.2059928651138, 46.5382445536266, 0.272530750739052, 0.0946015176065878, 0.516580665098679
2.88333, 26.0170244562767, 8.55274463514913, 44.2059928651138, 46.5382445536266, 0.211387411280954, 0.070539484218759, 0.516580665098679
2.9, 33.9476808611247, 11.1642934884586, 44.2059928651138, 46.5382445536266, 0.329249562363576, 0.114462083677861, 0.516580665098679
2.91667, 36.7303131540863, 12.0793618643352, 44.2059928651138, 46.5382445536266, 0.387982099655418, 0.134235077072739, 0.516580665098679
2.93333, 36.8784100719438, 12.1335427102172, 44.2059928651138, 46.5382445536266, 0.356989644756588, 0.129430837492771, 0.516580665098679
2.95, 36.3368061438925, 11.924529035687, 44.2059928651138, 46.5382445536266, 0.554804870823489, 0.163535852640997, 0.554804870823489
2.96667, 41.5279850057053, 13.6650091643138, 44.2059928651138, 46.5382445536266, 0.450475079486508, 0.163465823781801, 0.554804870823489
2.98333, 29.3525909399533, 9.65285582929178, 44.2059928651138, 46.5382445536266, 0.244062872622641, 0.085341083117647, 0.554804870823489
3, 34.35164950476, 11.2909735039444, 44.2059928651138, 46.5382445536266, 0.378361230911107, 0.124380599473144, 0.554804870823489
3.01667, 30.7201469756742, 10.1084219666336, 44.2059928651138, 46.5382445536266, 0.23263908850552, 0.0876543409614516, 0.554804870823489
3.03333, 37.3783179437587, 12.2901440462923, 44.2059928651138, 46.5382445536266, 0.431751005171693, 0.146187568566027, 0.554804870823489
3.05, 28.5741948104084, 9.3883952226123, 44.2059928651138, 46.5382445536266, 0.285160590957999, 0.0902342450983726, 0.554804870823489
3.06667, 35.7378356279779, 11.7457114269141, 44.2059928651138, 46.5382445536266, 0.417236550810262, 0.136378586231035, 0.554804870823489
3.08333, 33.7141325836479, 11.0864370789181, 44.2059928651138, 46.5382445536266, 0.324611040668346, 0.111417232664938, 0.554804870823489
3.1, 31.6225566000371, 10.3925960986184, 44.2059928651138, 46.5382445536266, 0.338183773681097, 0.109878098506484, 0.554804870823489
3.11667, 30.8253476438822, 10.1438965586398, 44.2059928651138, 46.5382445536266, 0.230573194052956, 0.0878816240687949, 0.554804870823489
3.13333, 32.3206962041958, 10.6271442273304, 44.2059928651138, 46.5382445536266, 0.311028036299517, 0.10606324873761, 0.554804870823489
3.15, 30.8588701029142, 10.1392158358943, 44.2059928651138, 46.5382445536266, 0.329604065037206, 0.105005302725206, 0.554804870823489
3.16667, 34.856183947649, 11.4649204514536, 44.2059928651138, 46.5382445536266, 0.33721586220031, 0.119062115430534, 0.554804870823489
3.18333, 28.6316592641371, 9.41725555443622, 44.2059928651138, 46.5382445536266, 0.221377666880276, 0.079519525491717, 0.554804870823489
3.2, 32.1548773075831, 10.5711537564773, 44.2059928651138, 46.5382445536266, 0.310820948478554, 0.104503887428355, 0.554804870823489
3.21667, 31.0794684179023, 10.2158000256218, 44.2059928651138, 46.5382445536266, 0.301387542811144, 0.0995165857850103, 0.554804870823489
3.23333, 36.6525521417324, 12.0607773372903, 44.2059928651138, 46.5382445536266, 0.344439659933335, 0.126781539118861, 0.554804870823489
3.25, 29.9008062322241, 9.83801024945923, 44.2059928651138, 46.5382445536266, 0.223469110436148, 0.0836392353445533, 0.554804870823489
3.26667, 45.3948182204257, 14.9472296475857, 45.3948182204257, 47.7923549890896, 0.501796615429465, 0.191502286563988, 0.554804870823489
3.28333, 31.2003434068787, 10.2628767721644, 45.3948182204257, 47.7923549890896, 0.257547133122526, 0.0924714650310362, 0.554804870823489
3.3, 27.9464759487118, 9.19011793422347, 45.3948182204257, 47.7923549890896, 0.227749063299786, 0.0794169726611938, 0.554804870823489
3.31667, 36.4166178068427, 11.9655384161127, 45.3948182204257, 47.7923549890896, 0.456761497625407, 0.146090543793882, 0.554804870823489
3.33333, 39.0953753948438, 12.8251405335607, 45.3948182204257, 47.7923549890896, 0.629523542341335, 0.182014444678972, 0.629523542341335
3.35, 38.1126754401381, 12.5266696818069, 45.3948182204257, 47.7923549890896, 0.453913653150748, 0.14880566368864, 0.629523542341335
3.36667, 32.2318701677789, 10.6008251329455, 45.3948182204257, 47.7923549890896, 0.296981859621869, 0.104303795002372, 0.629523542341335
3.38333, 26.1499554812286, 8.59985261476825, 45.3948182204257, 47.7923549890896, 0.190142903273745, 0.0675343519655582, 0.629523542341335
3.4, 36.0881510015758, 11.8688607352855, 45.3948182204257, 47.7923549890896, 0.365395664825393, 0.127349802295992, 0.629523542341335
