"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
12.2667, 27.6423, 9.04903, 48.8223, 51.3613, 27.4297, 9.01573, 48.2039, 50.7409, 0, 0, 0, 0, 0.212568, 0.0333064, 0.683513, 0.104905, 0.212568, 0.0333064, 0, 0, 0.683513, 0, 0.212568, 0, 0.181244, 0.0313246, 0.212568, 0, 0, 0, 0, 0, 0.212568, 0, 0, 0, 0, 0, 0, 0.212568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.4297, 0, 0, 0, 0, 0, 0
12.2833, 33.0854, 10.829, 48.8223, 51.3613, 32.8044, 10.7823, 48.2039, 50.7409, 0, 0, 0, 0, 0.281046, 0.0466759, 0.683513, 0.104905, 0.281046, 0.0466759, 0, 0, 0.683513, 0, 0.281046, 0, 0.261034, 0.020012, 0.281046, 0, 0, 0, 0, 0, 0.281046, 0, 0, 0, 0, 0, 0, 0.281046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.8044, 0, 0, 0, 0, 0, 0
12.3, 27.7478, 9.0758, 48.8223, 51.3613, 27.4951, 9.03722, 48.2039, 50.7409, 0, 0, 0, 0, 0.252687, 0.0385869, 0.683513, 0.104905, 0.252687, 0.0385869, 0, 0, 0.683513, 0, 0.252687, 0, 0.204767, 0.0479198, 0.252687, 0, 0, 0, 0, 0, 0.252687, 0, 0, 0, 0, 0, 0, 0.252687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.4951, 0, 0, 0, 0, 0, 0
12.3167, 30.5078, 9.98157, 48.8223, 51.3613, 30.2322, 9.93686, 48.2039, 50.7409, 0, 0, 0, 0, 0.275599, 0.0447023, 0.683513, 0.104905, 0.275599, 0.0447023, 0, 0, 0.683513, 0, 0.275599, 0, 0.237535, 0.0380639, 0.275599, 0, 0, 0, 0, 0, 0.275599, 0, 0, 0, 0, 0, 0, 0.275599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.2322, 0, 0, 0, 0, 0, 0
12.3333, 29.7157, 9.72497, 48.8223, 51.3613, 29.4676, 9.68578, 48.2039, 50.7409, 0, 0, 0, 0, 0.246971, 0.0386357, 0.683513, 0.104905, 0.246971, 0.0386357, 0, 0, 0.683513, 0, 0.246971, 0, 0.210069, 0.0369013, 0.246971, 0, 0, 0, 0, 0, 0.246971, 0, 0, 0, 0, 0, 0, 0.246971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.4676, 0, 0, 0, 0, 0, 0
12.35, 37.7683, 12.35, 48.8223, 51.3613, 37.3809, 12.2863, 48.2039, 50.7409, 0, 0, 0, 0, 0.388725, 0.0638324, 0.683513, 0.104905, 0.388725, 0.0638324, 0, 0, 0.683513, 0, 0.388725, 0, 0.353668, 0.035057, 0.388725, 0, 0, 0, 0, 0, 0.388725, 0, 0, 0, 0, 0, 0, 0.388725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.3809, 0, 0, 0, 0, 0, 0
12.3667, 27.8818, 9.12727, 48.8223, 51.3613, 27.6461, 9.08684, 48.2039, 50.7409, 0, 0, 0, 0, 0.235667, 0.0404244, 0.683513, 0.104905, 0.235667, 0.0404244, 0, 0, 0.683513, 0, 0.235667, 0, 0.213691, 0.0219759, 0.235667, 0, 0, 0, 0, 0, 0.235667, 0, 0, 0, 0, 0, 0, 0.235667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.6461, 0, 0, 0, 0, 0, 0
12.3833, 27.2785, 8.93459, 48.8223, 51.3613, 27.0795, 8.9006, 48.2039, 50.7409, 0, 0, 0, 0, 0.199003, 0.0339777, 0.683513, 0.104905, 0.199003, 0.0339777, 0, 0, 0.683513, 0, 0.199003, 0, 0.185945, 0.0130576, 0.199003, 0, 0, 0, 0, 0, 0.199003, 0, 0, 0, 0, 0, 0, 0.199003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.0795, 0, 0, 0, 0, 0, 0
12.4, 33.3819, 10.9198, 48.8223, 51.3613, 33.0642, 10.8677, 48.2039, 50.7409, 0, 0, 0, 0, 0.317634, 0.0520688, 0.683513, 0.104905, 0.317634, 0.0520688, 0, 0, 0.683513, 0, 0.317634, 0, 0.286973, 0.0306607, 0.317634, 0, 0, 0, 0, 0, 0.317634, 0, 0, 0, 0, 0, 0, 0.317634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.0642, 0, 0, 0, 0, 0, 0
12.4167, 36.1386, 11.8146, 48.8223, 51.3613, 35.7529, 11.7513, 48.2039, 50.7409, 0, 0, 0, 0, 0.38611, 0.0633232, 0.683513, 0.104905, 0.38611, 0.0633232, 0, 0, 0.683513, 0, 0.38611, 0, 0.340324, 0.0457864, 0.38611, 0, 0, 0, 0, 0, 0.38611, 0, 0, 0, 0, 0, 0, 0.38611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.7529, 0, 0, 0, 0, 0, 0
12.4333, 33.0612, 10.8163, 48.8223, 51.3613, 32.7546, 10.7659, 48.2039, 50.7409, 0, 0, 0, 0, 0.306604, 0.0504008, 0.683513, 0.104905, 0.306604, 0.0504008, 0, 0, 0.683513, 0, 0.306604, 0, 0.271769, 0.0348346, 0.306604, 0, 0, 0, 0, 0, 0.306604, 0, 0, 0, 0, 0, 0, 0.306604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.7546, 0, 0, 0, 0, 0, 0
12.45, 34.7127, 11.356, 48.8223, 51.3613, 34.3875, 11.3027, 48.2039, 50.7409, 0, 0, 0, 0, 0.325096, 0.0533365, 0.683513, 0.104905, 0.325096, 0.0533365, 0, 0, 0.683513, 0, 0.325096, 0, 0.295163, 0.0299331, 0.325096, 0, 0, 0, 0, 0, 0.325096, 0, 0, 0, 0, 0, 0, 0.325096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.3875, 0, 0, 0, 0, 0, 0
12.4667, 32.4879, 10.6323, 48.8223, 51.3613, 32.2067, 10.5858, 48.2039, 50.7409, 0, 0, 0, 0, 0.28052, 0.0462251, 0.683513, 0.104905, 0.28052, 0.0462251, 0, 0, 0.683513, 0, 0.28052, 0, 0.253495, 0.027025, 0.28052, 0, 0, 0, 0, 0, 0.28052, 0, 0, 0, 0, 0, 0, 0.28052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.2067, 0, 0, 0, 0, 0, 0
12.4833, 29.6418, 9.70557, 48.8223, 51.3613, 29.4173, 9.66908, 48.2039, 50.7409, 0, 0, 0, 0, 0.223797, 0.0364086, 0.683513, 0.104905, 0.223797, 0.0364086, 0, 0, 0.683513, 0, 0.223797, 0, 0.199943, 0.0238535, 0.223797, 0, 0, 0, 0, 0, 0.223797, 0, 0, 0, 0, 0, 0, 0.223797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.4173, 0, 0, 0, 0, 0, 0
12.5, 36.1813, 11.8344, 48.8223, 51.3613, 35.817, 11.7725, 48.2039, 50.7409, 0, 0, 0, 0, 0.3651, 0.062107, 0.683513, 0.104905, 0.3651, 0.062107, 0, 0, 0.683513, 0, 0.3651, 0, 0.339516, 0.0255839, 0.3651, 0, 0, 0, 0, 0, 0.3651, 0, 0, 0, 0, 0, 0, 0.3651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.817, 0, 0, 0, 0, 0, 0
12.5167, 33.9378, 11.1036, 48.8223, 51.3613, 33.6237, 11.0516, 48.2039, 50.7409, 0, 0, 0, 0, 0.313459, 0.0518932, 0.683513, 0.104905, 0.313459, 0.0518932, 0, 0, 0.683513, 0, 0.313459, 0, 0.287057, 0.0264022, 0.313459, 0, 0, 0, 0, 0, 0.313459, 0, 0, 0, 0, 0, 0, 0.313459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.6237, 0, 0, 0, 0, 0, 0
12.5333, 29.157, 9.54559, 48.8223, 51.3613, 28.9188, 9.50514, 48.2039, 50.7409, 0, 0, 0, 0, 0.238206, 0.0404286, 0.683513, 0.104905, 0.238206, 0.0404286, 0, 0, 0.683513, 0, 0.238206, 0, 0.217092, 0.0211144, 0.238206, 0, 0, 0, 0, 0, 0.238206, 0, 0, 0, 0, 0, 0, 0.238206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.9188, 0, 0, 0, 0, 0, 0
12.55, 33.6035, 10.9939, 48.8223, 51.3613, 33.2922, 10.9426, 48.2039, 50.7409, 0, 0, 0, 0, 0.311239, 0.0512651, 0.683513, 0.104905, 0.311239, 0.0512651, 0, 0, 0.683513, 0, 0.311239, 0, 0.283207, 0.0280318, 0.311239, 0, 0, 0, 0, 0, 0.311239, 0, 0, 0, 0, 0, 0, 0.311239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.2922, 0, 0, 0, 0, 0, 0
12.5667, 31.9936, 10.4731, 48.8223, 51.3613, 31.7252, 10.4276, 48.2039, 50.7409, 0, 0, 0, 0, 0.268451, 0.0455084, 0.683513, 0.104905, 0.268451, 0.0455084, 0, 0, 0.683513, 0, 0.268451, 0, 0.255155, 0.0132954, 0.268451, 0, 0, 0, 0, 0, 0.268451, 0, 0, 0, 0, 0, 0, 0.268451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.7252, 0, 0, 0, 0, 0, 0
12.5833, 29.5887, 9.68669, 48.8223, 51.3613, 29.359, 9.64984, 48.2039, 50.7409, 0, 0, 0, 0, 0.229668, 0.0368233, 0.683513, 0.104905, 0.229668, 0.0368233, 0, 0, 0.683513, 0, 0.229668, 0, 0.202098, 0.0275699, 0.229668, 0, 0, 0, 0, 0, 0.229668, 0, 0, 0, 0, 0, 0, 0.229668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.359, 0, 0, 0, 0, 0, 0
12.6, 30.1284, 9.85158, 48.8223, 51.3613, 29.836, 9.80662, 48.2039, 50.7409, 0, 0, 0, 0, 0.292453, 0.044966, 0.683513, 0.104905, 0.292453, 0.044966, 0, 0, 0.683513, 0, 0.292453, 0, 0.242271, 0.0501823, 0.292453, 0, 0, 0, 0, 0, 0.292453, 0, 0, 0, 0, 0, 0, 0.292453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.836, 0, 0, 0, 0, 0, 0
12.6167, 40.0702, 13.0835, 48.8223, 51.3613, 39.5552, 13.0011, 48.2039, 50.7409, 0, 0, 0, 0, 0.515803, 0.0824612, 0.683513, 0.104905, 0.515803, 0.0824612, 0, 0, 0.683513, 0, 0.515803, 0, 0.434576, 0.0812275, 0.515803, 0, 0, 0, 0, 0, 0.515803, 0, 0, 0, 0, 0, 0, 0.515803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.5552, 0, 0, 0, 0, 0, 0
12.6333, 36.957, 12.0926, 48.8223, 51.3613, 36.6164, 12.0352, 48.2039, 50.7409, 0, 0, 0, 0, 0.340568, 0.0573691, 0.683513, 0.104905, 0.340568, 0.0573691, 0, 0, 0.683513, 0, 0.340568, 0, 0.31978, 0.0207878, 0.340568, 0, 0, 0, 0, 0, 0.340568, 0, 0, 0, 0, 0, 0, 0.340568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.6164, 0, 0, 0, 0, 0, 0
12.65, 39.1794, 12.8089, 48.8223, 51.3613, 38.7384, 12.7326, 48.2039, 50.7409, 0, 0, 0, 0, 0.441488, 0.0760218, 0.683513, 0.104905, 0.441488, 0.0760218, 0, 0, 0.683513, 0, 0.441488, 0, 0.409043, 0.0324447, 0.441488, 0, 0, 0, 0, 0, 0.441488, 0, 0, 0, 0, 0, 0, 0.441488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.7384, 0, 0, 0, 0, 0, 0
12.6667, 26.8996, 8.8079, 48.8223, 51.3613, 26.6945, 8.77405, 48.2039, 50.7409, 0, 0, 0, 0, 0.205098, 0.0338639, 0.683513, 0.104905, 0.205098, 0.0338639, 0, 0, 0.683513, 0, 0.205098, 0, 0.187725, 0.0173733, 0.205098, 0, 0, 0, 0, 0, 0.205098, 0, 0, 0, 0, 0, 0, 0.205098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.6945, 0, 0, 0, 0, 0, 0
12.6833, 30.053, 9.83885, 48.8223, 51.3613, 29.8086, 9.79756, 48.2039, 50.7409, 0, 0, 0, 0, 0.244898, 0.0412493, 0.683513, 0.104905, 0.244898, 0.0412493, 0, 0, 0.683513, 0, 0.244898, 0, 0.22948, 0.0154181, 0.244898, 0, 0, 0, 0, 0, 0.244898, 0, 0, 0, 0, 0, 0, 0.244898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.8086, 0, 0, 0, 0, 0, 0
12.7, 34.4188, 11.2526, 48.8223, 51.3613, 34.0685, 11.1978, 48.2039, 50.7409, 0, 0, 0, 0, 0.350293, 0.0547196, 0.683513, 0.104905, 0.350293, 0.0547196, 0, 0, 0.683513, 0, 0.350293, 0, 0.290719, 0.0595745, 0.350293, 0, 0, 0, 0, 0, 0.350293, 0, 0, 0, 0, 0, 0, 0.350293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.0685, 0, 0, 0, 0, 0, 0
12.7167, 29.2909, 9.58995, 48.8223, 51.3613, 29.0696, 9.55472, 48.2039, 50.7409, 0, 0, 0, 0, 0.221368, 0.0352338, 0.683513, 0.104905, 0.221368, 0.0352338, 0, 0, 0.683513, 0, 0.221368, 0, 0.191729, 0.0296394, 0.221368, 0, 0, 0, 0, 0, 0.221368, 0, 0, 0, 0, 0, 0, 0.221368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.0696, 0, 0, 0, 0, 0, 0
12.7333, 38.3503, 12.5367, 48.8223, 51.3613, 37.9327, 12.4677, 48.2039, 50.7409, 0, 0, 0, 0, 0.418626, 0.0689317, 0.683513, 0.104905, 0.418626, 0.0689317, 0, 0, 0.683513, 0, 0.418626, 0, 0.374917, 0.043709, 0.418626, 0, 0, 0, 0, 0, 0.418626, 0, 0, 0, 0, 0, 0, 0.418626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.9327, 0, 0, 0, 0, 0, 0
12.75, 33.6364, 11.0019, 48.8223, 51.3613, 33.314, 10.9498, 48.2039, 50.7409, 0, 0, 0, 0, 0.322358, 0.052063, 0.683513, 0.104905, 0.322358, 0.052063, 0, 0, 0.683513, 0, 0.322358, 0, 0.277151, 0.0452073, 0.322358, 0, 0, 0, 0, 0, 0.322358, 0, 0, 0, 0, 0, 0, 0.322358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.314, 0, 0, 0, 0, 0, 0
12.7667, 37.3467, 12.2222, 48.8223, 51.3613, 37.0042, 12.1627, 48.2039, 50.7409, 0, 0, 0, 0, 0.342509, 0.0595381, 0.683513, 0.104905, 0.342509, 0.0595381, 0, 0, 0.683513, 0, 0.342509, 0, 0.329605, 0.0129038, 0.342509, 0, 0, 0, 0, 0, 0.342509, 0, 0, 0, 0, 0, 0, 0.342509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.0042, 0, 0, 0, 0, 0, 0
12.7833, 30.3657, 9.94342, 48.8223, 51.3613, 30.1325, 9.9042, 48.2039, 50.7409, 0, 0, 0, 0, 0.232095, 0.0391542, 0.683513, 0.104905, 0.232095, 0.0391542, 0, 0, 0.683513, 0, 0.232095, 0, 0.217215, 0.0148796, 0.232095, 0, 0, 0, 0, 0, 0.232095, 0, 0, 0, 0, 0, 0, 0.232095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.1325, 0, 0, 0, 0, 0, 0
12.8, 38.1085, 12.4608, 48.8223, 51.3613, 37.7237, 12.3993, 48.2039, 50.7409, 0, 0, 0, 0, 0.385171, 0.0619235, 0.683513, 0.104905, 0.385171, 0.0619235, 0, 0, 0.683513, 0, 0.385171, 0, 0.342387, 0.0427841, 0.385171, 0, 0, 0, 0, 0, 0.385171, 0, 0, 0, 0, 0, 0, 0.385171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.7237, 0, 0, 0, 0, 0, 0
12.8167, 30.2183, 9.89011, 48.8223, 51.3613, 29.9647, 9.84894, 48.2039, 50.7409, 0, 0, 0, 0, 0.252437, 0.0409417, 0.683513, 0.104905, 0.252437, 0.0409417, 0, 0, 0.683513, 0, 0.252437, 0, 0.223403, 0.0290345, 0.252437, 0, 0, 0, 0, 0, 0.252437, 0, 0, 0, 0, 0, 0, 0.252437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.9647, 0, 0, 0, 0, 0, 0
12.8333, 27.4096, 8.97631, 48.8223, 51.3613, 27.2065, 8.94246, 48.2039, 50.7409, 0, 0, 0, 0, 0.202141, 0.0333668, 0.683513, 0.104905, 0.202141, 0.0333668, 0, 0, 0.683513, 0, 0.202141, 0, 0.183208, 0.0189327, 0.202141, 0, 0, 0, 0, 0, 0.202141, 0, 0, 0, 0, 0, 0, 0.202141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.2065, 0, 0, 0, 0, 0, 0
12.85, 36.2888, 11.8678, 48.8223, 51.3613, 35.9136, 11.8041, 48.2039, 50.7409, 0, 0, 0, 0, 0.376073, 0.0633228, 0.683513, 0.104905, 0.376073, 0.0633228, 0, 0, 0.683513, 0, 0.376073, 0, 0.345863, 0.0302096, 0.376073, 0, 0, 0, 0, 0, 0.376073, 0, 0, 0, 0, 0, 0, 0.376073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.9136, 0, 0, 0, 0, 0, 0
12.8667, 28.6675, 9.38466, 48.8223, 51.3613, 28.4351, 9.34617, 48.2039, 50.7409, 0, 0, 0, 0, 0.232342, 0.0385019, 0.683513, 0.104905, 0.232342, 0.0385019, 0, 0, 0.683513, 0, 0.232342, 0, 0.207999, 0.0243425, 0.232342, 0, 0, 0, 0, 0, 0.232342, 0, 0, 0, 0, 0, 0, 0.232342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.4351, 0, 0, 0, 0, 0, 0
12.8833, 33.0555, 10.8205, 48.8223, 51.3613, 32.7747, 10.7725, 48.2039, 50.7409, 0, 0, 0, 0, 0.280739, 0.047965, 0.683513, 0.104905, 0.280739, 0.047965, 0, 0, 0.683513, 0, 0.280739, 0, 0.264367, 0.0163723, 0.280739, 0, 0, 0, 0, 0, 0.280739, 0, 0, 0, 0, 0, 0, 0.280739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.7747, 0, 0, 0, 0, 0, 0
12.9, 28.4642, 9.3233, 48.8223, 51.3613, 28.2635, 9.28983, 48.2039, 50.7409, 0, 0, 0, 0, 0.200057, 0.0333574, 0.683513, 0.104905, 0.200057, 0.0333574, 0, 0, 0.683513, 0, 0.200057, 0, 0.185434, 0.014623, 0.200057, 0, 0, 0, 0, 0, 0.200057, 0, 0, 0, 0, 0, 0, 0.200057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.2635, 0, 0, 0, 0, 0, 0
12.9167, 35.7854, 11.7062, 48.8223, 51.3613, 35.4473, 11.651, 48.2039, 50.7409, 0, 0, 0, 0, 0.338118, 0.0552705, 0.683513, 0.104905, 0.338118, 0.0552705, 0, 0, 0.683513, 0, 0.338118, 0, 0.29878, 0.0393387, 0.338118, 0, 0, 0, 0, 0, 0.338118, 0, 0, 0, 0, 0, 0, 0.338118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.4473, 0, 0, 0, 0, 0, 0
12.9333, 29.5814, 9.67764, 48.8223, 51.3613, 29.317, 9.63605, 48.2039, 50.7409, 0, 0, 0, 0, 0.264388, 0.0416062, 0.683513, 0.104905, 0.264388, 0.0416062, 0, 0, 0.683513, 0, 0.264388, 0, 0.224082, 0.0403055, 0.264388, 0, 0, 0, 0, 0, 0.264388, 0, 0, 0, 0, 0, 0, 0.264388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.317, 0, 0, 0, 0, 0, 0
12.95, 38.5404, 12.6052, 48.8223, 51.3613, 38.152, 12.5398, 48.2039, 50.7409, 0, 0, 0, 0, 0.388628, 0.0650533, 0.683513, 0.104905, 0.388628, 0.0650533, 0, 0, 0.683513, 0, 0.388628, 0, 0.364246, 0.0243823, 0.388628, 0, 0, 0, 0, 0, 0.388628, 0, 0, 0, 0, 0, 0, 0.388628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.152, 0, 0, 0, 0, 0, 0
12.9667, 29.1493, 9.54597, 48.8223, 51.3613, 28.9319, 9.50947, 48.2039, 50.7409, 0, 0, 0, 0, 0.217335, 0.0364861, 0.683513, 0.104905, 0.217335, 0.0364861, 0, 0, 0.683513, 0, 0.217335, 0, 0.202656, 0.0146792, 0.217335, 0, 0, 0, 0, 0, 0.217335, 0, 0, 0, 0, 0, 0, 0.217335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.9319, 0, 0, 0, 0, 0, 0
12.9833, 24.9999, 8.18603, 48.8223, 51.3613, 24.8173, 8.15705, 48.2039, 50.7409, 0, 0, 0, 0, 0.182668, 0.0289918, 0.683513, 0.104905, 0.182668, 0.0289918, 0, 0, 0.683513, 0, 0.182668, 0, 0.154906, 0.0277624, 0.182668, 0, 0, 0, 0, 0, 0.182668, 0, 0, 0, 0, 0, 0, 0.182668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.8173, 0, 0, 0, 0, 0, 0
13, 25.9929, 8.50607, 48.8223, 51.3613, 25.7725, 8.47117, 48.2039, 50.7409, 0, 0, 0, 0, 0.22077, 0.0351248, 0.683513, 0.104905, 0.22077, 0.0351248, 0, 0, 0.683513, 0, 0.22077, 0, 0.185426, 0.0353446, 0.22077, 0, 0, 0, 0, 0, 0.22077, 0, 0, 0, 0, 0, 0, 0.22077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.7725, 0, 0, 0, 0, 0, 0
13.0167, 29.4057, 9.63352, 48.8223, 51.3613, 29.2096, 9.60072, 48.2039, 50.7409, 0, 0, 0, 0, 0.196086, 0.0327577, 0.683513, 0.104905, 0.196086, 0.0327577, 0, 0, 0.683513, 0, 0.196086, 0, 0.184446, 0.01164, 0.196086, 0, 0, 0, 0, 0, 0.196086, 0, 0, 0, 0, 0, 0, 0.196086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.2096, 0, 0, 0, 0, 0, 0
13.0333, 29.1765, 9.5579, 48.8223, 51.3613, 28.9796, 9.52529, 48.2039, 50.7409, 0, 0, 0, 0, 0.197059, 0.0329617, 0.683513, 0.104905, 0.197059, 0.0329617, 0, 0, 0.683513, 0, 0.197059, 0, 0.183967, 0.0130926, 0.197059, 0, 0, 0, 0, 0, 0.197059, 0, 0, 0, 0, 0, 0, 0.197059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.9796, 0, 0, 0, 0, 0, 0
13.05, 32.6248, 10.669, 48.8223, 51.3613, 32.3074, 10.619, 48.2039, 50.7409, 0, 0, 0, 0, 0.317311, 0.0500957, 0.683513, 0.104905, 0.317311, 0.0500957, 0, 0, 0.683513, 0, 0.317311, 0, 0.265515, 0.0517959, 0.317311, 0, 0, 0, 0, 0, 0.317311, 0, 0, 0, 0, 0, 0, 0.317311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.3074, 0, 0, 0, 0, 0, 0
13.0667, 36.5173, 11.9445, 48.8223, 51.3613, 36.1539, 11.883, 48.2039, 50.7409, 0, 0, 0, 0, 0.363863, 0.0610652, 0.683513, 0.104905, 0.363863, 0.0610652, 0, 0, 0.683513, 0, 0.363863, 0, 0.331207, 0.0326558, 0.363863, 0, 0, 0, 0, 0, 0.363863, 0, 0, 0, 0, 0, 0, 0.363863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.1539, 0, 0, 0, 0, 0, 0
