bus appr real min1 max1 min2 max2   1.0000000e+00   9.8020685e-01   9.7659791e-01   9.4435400e-01   1.0160597e+00   9.4978536e-01   1.0106283e+00
   1.7000000e+01   8.9071366e-01   8.6726199e-01   5.8820520e-01   1.1932221e+00   6.9481189e-01   1.0866154e+00
   1.8000000e+01   8.8750004e-01   8.6323730e-01   5.6034274e-01   1.2146573e+00   6.8396862e-01   1.0910315e+00
   1.9000000e+01   8.8546837e-01   8.6069213e-01   5.4038465e-01   1.2305521e+00   6.7658194e-01   1.0943548e+00
   2.0000000e+01   8.8426702e-01   8.5917149e-01   5.0333044e-01   1.2652036e+00   6.6974728e-01   1.0987868e+00
   2.1000000e+01   8.8401692e-01   8.5885469e-01   4.9411712e-01   1.2739167e+00   6.6823605e-01   1.0997978e+00
   2.2000000e+01   8.8390439e-01   8.5871255e-01   4.7383737e-01   1.2939714e+00   6.6763472e-01   1.1001741e+00
   2.3000000e+01   8.8306708e-01   8.5765069e-01   4.5059202e-01   1.3155421e+00   6.6307913e-01   1.1030550e+00
   2.4000000e+01   8.8235529e-01   8.5674790e-01   4.0730496e-01   1.3574056e+00   6.5894522e-01   1.1057654e+00
   2.5000000e+01   8.8216806e-01   8.5651036e-01   3.8470970e-01   1.3796264e+00   6.5748475e-01   1.1068514e+00
   2.6000000e+01   8.8210565e-01   8.5643118e-01   3.6223926e-01   1.4019720e+00   6.5675925e-01   1.1074521e+00
   2.7000000e+01   8.8319201e-01   8.5779945e-01   4.7536579e-01   1.2910182e+00   6.6560565e-01   1.1007784e+00
   2.8000000e+01   8.8184360e-01   8.5608496e-01   4.3368292e-01   1.3300043e+00   6.5912496e-01   1.1045622e+00
   2.9000000e+01   8.8129477e-01   8.5538652e-01   4.0848524e-01   1.3541043e+00   6.5592343e-01   1.1066661e+00
   3.0000000e+01   8.8095813e-01   8.5495796e-01   3.8798138e-01   1.3739349e+00   6.5389618e-01   1.1080201e+00
   3.1000000e+01   8.8073377e-01   8.5467226e-01   3.6758978e-01   1.3938777e+00   6.5250503e-01   1.1089625e+00
   3.2000000e+01   8.8058422e-01   8.5448178e-01   3.4055059e-01   1.4206178e+00   6.5154478e-01   1.1096237e+00
   3.3000000e+01   8.8933100e-01   8.6553138e-01   5.6441451e-01   1.2142475e+00   6.9016826e-01   1.0884937e+00
   3.4000000e+01   8.8891656e-01   8.6501341e-01   5.3935123e-01   1.2384819e+00   6.8812143e-01   1.0897117e+00
   3.5000000e+01   8.8836422e-01   8.6432272e-01   4.8950122e-01   1.2872272e+00   6.8517800e-01   1.0915504e+00
   3.6000000e+01   8.8821364e-01   8.6413438e-01   4.6246099e-01   1.3139663e+00   6.8431439e-01   1.0921129e+00
   3.7000000e+01   8.8832658e-01   8.6427327e-01   5.4100205e-01   1.2356511e+00   6.8768421e-01   1.0889689e+00
   3.8000000e+01   8.8756762e-01   8.6332177e-01   5.1559425e-01   1.2595410e+00   6.8577183e-01   1.0893634e+00
   3.9000000e+01   8.8699720e-01   8.6260624e-01   4.8589339e-01   1.2881010e+00   6.8447230e-01   1.0895221e+00
   4.0000000e+01   9.3046258e-01   9.1782551e-01   7.4895750e-01   1.1119677e+00   8.1863514e-01   1.0422900e+00
   4.1000000e+01   9.2937159e-01   9.1657862e-01   7.2097687e-01   1.1377663e+00   8.1392103e-01   1.0448221e+00
   4.2000000e+01   9.2859288e-01   9.1568816e-01   6.9779013e-01   1.1593956e+00   8.1038554e-01   1.0468002e+00
   4.3000000e+01   9.2787949e-01   9.1487207e-01   6.7242789e-01   1.1833311e+00   8.0704671e-01   1.0487123e+00
   4.4000000e+01   9.2756831e-01   9.1451593e-01   6.5419029e-01   1.2009463e+00   8.0520472e-01   1.0499319e+00
   4.5000000e+01   9.2725722e-01   9.1415977e-01   6.2698956e-01   1.2275249e+00   8.0325444e-01   1.0512600e+00
   4.6000000e+01   9.2707578e-01   9.1395201e-01   5.9543687e-01   1.2587147e+00   8.0203103e-01   1.0521205e+00
   4.7000000e+01   9.2630068e-01   9.1303646e-01   7.1118355e-01   1.1414178e+00   8.0765847e-01   1.0449429e+00
   4.8000000e+01   9.2391938e-01   9.1029402e-01   6.8639421e-01   1.1614445e+00   8.0088215e-01   1.0469566e+00
   4.9000000e+01   9.2160555e-01   9.0762893e-01   6.6167236e-01   1.1815387e+00   7.9448518e-01   1.0487259e+00
   5.0000000e+01   9.1991131e-01   9.0567797e-01   6.4205168e-01   1.1977709e+00   7.8984675e-01   1.0499759e+00
   5.1000000e+01   9.1792436e-01   9.0339086e-01   6.1765670e-01   1.2181920e+00   7.8464009e-01   1.0512086e+00
   5.2000000e+01   9.1742309e-01   9.0281499e-01   6.0371061e-01   1.2311356e+00   7.8373407e-01   1.0511121e+00
   5.3000000e+01   9.1719178e-01   9.0254423e-01   5.9451609e-01   1.2398675e+00   7.8186670e-01   1.0525169e+00
   5.4000000e+01   9.1699854e-01   9.0231875e-01   5.7191481e-01   1.2620823e+00   7.8023369e-01   1.0537634e+00
   5.5000000e+01   9.1693413e-01   9.0224360e-01   5.4944237e-01   1.2844259e+00   7.7940725e-01   1.0544610e+00
