hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
11, 3360.00000, 249.42, -30.1255, 249.807, -150.002, 248.884, 89.9839, 4.27304E-010, -42.93, 1.55526, 11.8014, 1.18444E-010, -47.4896
11, 3420.00000, 249.412, -30.1323, 249.915, -150.002, 248.867, 89.9926, 4.2446E-010, -44.6528, 1.55605, 11.8044, 1.09442E-010, -15.4222
11, 3480.00000, 249.499, -30.0964, 249.542, -150.006, 249.058, 89.9588, 3.96005E-010, -38.6598, 1.55335, 11.8021, 8.00355E-011, 0
11, 3540.00000, 249.674, -30.1549, 249.651, -149.953, 248.38, 89.9562, 4.25787E-010, -45.8654, 1.5545, 11.8616, 8.36735E-011, 0
12, 0.00000, 249.683, -30.1499, 249.605, -149.954, 248.411, 89.9521, 4.43535E-010, -41.0091, 1.55399, 11.8529, 9.89637E-011, -36.0274
12, 60.00000, 249.259, -29.9094, 249.082, -150.145, 251.128, 89.9273, 4.25787E-010, -45.8654, 1.55073, 11.6614, 1.01928E-010, -34.8245
12, 120.00000, 249.485, -29.6755, 247.602, -150.242, 253.102, 89.8031, 4.51406E-010, -38.9483, 1.5415, 11.5649, 8.36735E-011, 0
12, 180.00000, 248.877, -29.7878, 249.333, -150.297, 252.965, 89.9726, 4.41265E-010, -43.8309, 1.55236, 11.5092, 6.83514E-011, -25.2011
12, 240.00000, 248.051, -29.7781, 249.424, -150.371, 253.166, 90.0262, 4.25768E-010, -40.4951, 1.55296, 11.4177, 7.63976E-011, 0
12, 300.00000, 249.312, -29.7012, 247.858, -150.243, 252.947, 89.8332, 4.3266E-010, -47.7263, 1.54313, 11.5648, 9.60454E-011, -37.3039
12, 360.00000, 249.281, -29.7088, 247.975, -150.246, 252.935, 89.844, 4.39432E-010, -41.476, 1.54394, 11.5607, 6.83514E-011, -25.2011
12, 420.00000, 249.173, -29.715, 247.874, -150.235, 252.768, 89.8436, 4.3475E-010, -44.661, 2.37517, 11.5729, 9.20344E-011, -18.4349
12, 480.00000, 248.452, -29.7108, 247.873, -150.297, 252.927, 89.8817, 4.37345E-010, -44.326, 2.46899, 11.5045, 8.51629E-011, -19.9831
12, 540.00000, 248.551, -29.7635, 247.929, -150.252, 252.272, 89.879, 4.25787E-010, -45.8654, 2.46971, 11.5612, 9.54926E-011, -17.7447
12, 600.00000, 247.884, -29.7907, 248.706, -150.316, 252.494, 89.975, 4.04274E-010, -47.5529, 1.78665, 11.4789, 7.63976E-011, 0
12, 660.00000, 247.149, -29.8999, 250.677, -150.398, 252.585, 90.1681, 4.27304E-010, -47.07, 1.80041, 11.4086, 9.20344E-011, -18.4349
12, 720.00000, 247.104, -29.8308, 250.462, -150.445, 253.329, 90.155, 3.99731E-010, -40.9407, 1.79841, 11.3534, 8.85906E-011, -19.179
12, 780.00000, 247.058, -29.8215, 250.433, -150.455, 253.44, 90.1557, 4.1159E-010, -45, 1.79857, 11.3511, 8.00355E-011, 0
12, 840.00000, 247.085, -29.822, 250.431, -150.452, 253.431, 90.154, 3.91011E-010, -45, 1.7986, 11.3562, 9.20344E-011, 18.4349
12, 900.00000, 246.995, -29.8306, 250.582, -150.459, 253.434, 90.1702, 4.0775E-010, -45.5422, 1.79984, 11.3469, 9.20344E-011, 18.4349
12, 960.00000, 247.069, -29.8305, 250.554, -150.452, 253.415, 90.164, 4.67537E-010, -42.0038, 1.79946, 11.3574, 7.16599E-011, -23.9625
12, 1020.00000, 247.226, -30.0628, 251.347, -150.301, 250.927, 90.2016, 3.97427E-010, -38.496, 1.80522, 11.5076, 1.14177E-010, -30.6507
12, 1080.00000, 247.417, -30.0696, 251.367, -150.282, 250.86, 90.1922, 4.23008E-010, -40.8151, 1.80535, 11.529, 1.20493E-010, -28.8866
12, 1140.00000, 249.548, -30.0163, 249.801, -150.101, 250.43, 89.9529, 4.13455E-010, -41.9685, 1.79405, 11.7083, 9.09495E-011, 0
12, 1200.00000, 249.358, -29.7872, 249.043, -150.254, 252.92, 89.9205, 4.41265E-010, -43.8309, 1.73465, 11.5523, 6.83514E-011, -25.2011
12, 1260.00000, 249.401, -29.7898, 249.047, -150.25, 252.904, 89.9181, 4.46335E-010, -44.5047, 1.73475, 11.5587, 8.51629E-011, 19.9831
12, 1320.00000, 249.151, -29.8331, 249.786, -150.27, 252.89, 89.9891, 4.4246E-010, -45, 1.74058, 11.5296, 6.18456E-011, 0
12, 1380.00000, 250.301, -29.8599, 249.699, -150.158, 252.472, 89.9173, 4.27304E-010, -47.07, 1.73929, 11.6508, 8.85906E-011, 19.179
12, 1440.00000, 250.305, -29.8522, 249.646, -150.162, 252.536, 89.9132, 4.36076E-010, -45.845, 1.73885, 11.6448, 9.54926E-011, -17.7447
12, 1500.00000, 250.211, -29.8603, 249.753, -150.167, 252.51, 89.9266, 4.45099E-010, -45.9935, 1.46939, 11.6375, 1.1136E-010, -51.6325
12, 1560.00000, 250.088, -29.8541, 249.752, -150.181, 252.583, 89.9339, 4.43535E-010, -41.0091, 1.46927, 11.6219, 7.49989E-011, 22.8337
12, 1620.00000, 250.109, -29.8406, 249.706, -150.187, 252.711, 89.9277, 4.39955E-010, -43.9949, 1.46894, 11.619, 9.54926E-011, -17.7447
12, 1680.00000, 250.773, -29.8433, 249.659, -150.128, 252.507, 89.8888, 4.27799E-010, -48.4474, 1.46869, 11.7021, 8.36735E-011, 0
12, 1740.00000, 250.379, -29.9209, 250.832, -150.153, 252.378, 90.0006, 4.24647E-010, -43.2643, 0.633823, 11.6502, 9.03655E-011, -40.1009
12, 1800.00000, 250.382, -29.9248, 250.845, -150.15, 252.335, 90.001, 4.56548E-010, -40.7994, 0.633834, 11.6578, 8.76141E-011, -41.6335
12, 1860.00000, 250.194, -29.9278, 250.962, -150.168, 252.376, 90.0211, 4.50537E-010, -42.7094, 0.63421, 11.6225, 9.54926E-011, 17.7447
12, 1920.00000, 249.366, -29.934, 251.108, -150.233, 252.41, 90.08, 4.2979E-010, -46.7149, 0.634467, 11.57, 7.83645E-011, -21.8014
12, 1980.00000, 249.394, -29.9525, 251.292, -150.226, 252.299, 90.0928, 4.14362E-010, -43.2212, 0.635169, 11.585, 9.09495E-011, 0
12, 2040.00000, 249.378, -29.9648, 251.387, -150.222, 252.209, 90.1008, 4.2188E-010, -45, 0.635322, 11.5857, 9.89637E-011, -36.0274
12, 2100.00000, 250.604, -30.0122, 251.793, -150.096, 251.723, 90.0624, 4.2644E-010, -41.7147, 0.636227, 11.7152, 7.83645E-011, -21.8014
12, 2160.00000, 250.509, -30.0077, 251.797, -150.106, 251.768, 90.0684, 4.40796E-010, -41.3194, 0.636198, 11.6932, 9.89637E-011, -36.0274
12, 2220.00000, 250.503, -30.0088, 251.761, -150.105, 251.732, 90.0654, 4.00116E-010, -43.7106, 0.636073, 11.7035, 7.49989E-011, 22.8337
12, 2280.00000, 250.531, -30.0086, 251.755, -150.102, 251.724, 90.0634, 4.25756E-010, -44.4807, 0.636089, 11.7063, 9.82254E-011, 0
12, 2340.00000, 250.488, -30.0079, 251.758, -150.106, 251.737, 90.0661, 4.38071E-010, -41.6335, 0.63611, 11.6959, 9.20344E-011, -18.4349
12, 2400.00000, 250.895, -30.0173, 251.732, -150.067, 251.588, 90.0414, 4.09414E-010, -42.4792, 0.636015, 11.7839, 9.09495E-011, 0
12, 2460.00000, 250.963, -30.0133, 251.713, -150.063, 251.624, 90.0356, 3.9699E-010, -41.2847, 0.635945, 11.7474, 8.51629E-011, -19.9831
12, 2520.00000, 251.145, -30.1204, 252.059, -149.984, 250.483, 90.0509, 4.03049E-010, -47.7437, 0.636908, 11.8238, 8.23181E-011, -45
12, 2580.00000, 251.066, -30.1176, 252.077, -149.991, 250.482, 90.0574, 4.36713E-010, -41.7921, 0.636933, 11.8128, 1.04935E-010, -33.6901
12, 2640.00000, 251.095, -30.1244, 252.115, -149.984, 250.428, 90.0588, 4.23731E-010, -42.0421, 0.637075, 11.8256, 9.89637E-011, -36.0274
12, 2700.00000, 251.023, -30.1338, 252.148, -149.984, 250.315, 90.0665, 3.92906E-010, -41.8098, 0.637165, 11.823, 1.02446E-010, -16.5044
12, 2760.00000, 251.034, -30.1317, 252.112, -149.984, 250.317, 90.0632, 4.59197E-010, -45.4815, 0.636951, 11.8231, 8.00355E-011, 0
12, 2820.00000, 250.747, -30.1183, 252.111, -150.016, 250.515, 90.0789, 3.93659E-010, -46.1233, 0.636953, 11.7607, 1.16472E-010, -14.4703
12, 2880.00000, 250.82, -30.1832, 252.294, -149.97, 249.803, 90.0895, 4.41595E-010, -42.4959, 0.637881, 11.8668, 9.31777E-011, -38.6598
12, 2940.00000, 250.822, -30.1857, 252.302, -149.968, 249.778, 90.0904, 4.25768E-010, -40.4951, 0.637494, 11.8387, 8.51629E-011, -19.9831
12, 3000.00000, 251.168, -30.196, 252.288, -149.934, 249.632, 90.0709, 4.13455E-010, -41.9685, 0.637434, 11.8994, 9.20344E-011, -18.4349
12, 3060.00000, 251.156, -30.1194, 251.956, -149.974, 250.376, 90.0444, 4.38618E-010, -45.5041, 1.33624, 11.8213, 9.45874E-011, 0
12, 3120.00000, 251.252, -30.1913, 252.131, -149.919, 249.561, 90.0526, 4.45099E-010, -45.9935, 1.81126, 11.8994, 7.27596E-011, 0
12, 3180.00000, 251.161, -30.1905, 252.182, -149.928, 249.601, 90.0622, 4.07259E-010, -41.3785, 1.81125, 11.8768, 6.54836E-011, 0
12, 3240.00000, 251.277, -30.1827, 252.129, -149.924, 249.691, 90.0514, 4.17528E-010, -41.4677, 1.81074, 11.8846, 6.91216E-011, 0
12, 3300.00000, 251.154, -30.1059, 251.906, -149.981, 250.526, 90.0408, 4.08917E-010, -37.2267, 1.80875, 11.8146, 1.11063E-010, -31.6075
12, 3360.00000, 251.217, -30.113, 251.857, -149.968, 250.404, 90.0366, 4.00591E-010, -39.4725, 1.80883, 11.842, 8.73115E-011, 0
12, 3420.00000, 251.195, -30.1266, 251.974, -149.964, 250.313, 90.0467, 4.2979E-010, -46.7149, 1.85079, 11.8433, 8.36735E-011, 0
12, 3480.00000, 251.199, -30.1308, 251.988, -149.961, 250.273, 90.0491, 4.46987E-010, -41.8659, 1.85074, 11.8461, 8.73115E-011, 0
12, 3540.00000, 251.308, -30.1334, 252.006, -149.953, 250.277, 90.0444, 4.25768E-010, -40.4951, 1.85089, 11.8557, 9.89637E-011, -36.0274
13, 0.00000, 251.279, -30.1144, 251.966, -149.968, 250.488, 90.04, 4.36936E-010, -39.2558, 1.85052, 11.8378, 9.60454E-011, -37.3039
13, 60.00000, 251.441, -29.9566, 250.806, -150.024, 251.689, 89.9426, 4.25974E-010, -43.0966, 1.84198, 11.784, 8.85906E-011, -19.179
13, 120.00000, 251.45, -29.963, 250.82, -150.019, 251.614, 89.9425, 4.06738E-010, -42.8253, 1.89651, 11.7901, 8.73115E-011, 0
13, 180.00000, 251.509, -29.9589, 250.795, -150.016, 251.652, 89.937, 4.47634E-010, -45.6585, 1.89624, 11.7921, 8.17534E-011, -20.8545
13, 240.00000, 251.159, -30.0151, 251.612, -150.036, 251.531, 90.0195, 4.24523E-010, -46.0416, 1.9025, 11.7712, 7.63976E-011, 0
13, 300.00000, 251.321, -30.0151, 251.532, -150.019, 251.491, 90.0035, 4.07782E-010, -44.0964, 1.90178, 11.7916, 1.11063E-010, -31.6075
13, 360.00000, 251.226, -30.0148, 251.559, -150.028, 251.51, 90.0113, 4.53217E-010, -42.3974, 1.8113, 11.7773, 7.63976E-011, 0
13, 420.00000, 251.029, -30.0067, 251.557, -150.049, 251.616, 90.0224, 4.36076E-010, -45.845, 1.81123, 11.752, 1.13654E-010, -50.1944
13, 480.00000, 251.042, -30.0073, 251.555, -150.048, 251.611, 90.0214, 4.18893E-010, -41.303, 1.81125, 11.7598, 1.01928E-010, -34.8245
13, 540.00000, 251.148, -30.1301, 251.969, -149.965, 250.316, 90.0478, 4.37345E-010, -45.674, 1.81426, 11.8426, 9.89637E-011, -17.1027
13, 600.00000, 251.165, -30.1255, 251.898, -149.965, 250.324, 90.0413, 4.12879E-010, -44.8215, 1.34094, 11.8432, 9.54926E-011, 17.7447
13, 660.00000, 251.363, -30.2511, 252.398, -149.879, 249.093, 90.0825, 4.63471E-010, -40.0647, 0.642951, 11.9696, 8.85906E-011, -19.179
13, 720.00000, 251.374, -30.2516, 252.396, -149.878, 249.093, 90.0816, 4.05255E-010, -40.2666, 0.642273, 11.927, 1.02446E-010, -16.5044
13, 780.00000, 251.304, -30.25, 252.402, -149.884, 249.116, 90.0861, 4.0922E-010, -46.8012, 0.642293, 11.9163, 9.45874E-011, 0
13, 840.00000, 251.275, -30.2498, 252.459, -149.89, 249.162, 90.0919, 4.562E-010, -48.5562, 0.642481, 11.9122, 7.83645E-011, 21.8014
13, 900.00000, 251.263, -30.2525, 252.497, -149.89, 249.159, 90.0955, 4.00612E-010, -48.1288, 0.642582, 11.9133, 1.02446E-010, -16.5044
13, 960.00000, 251.376, -30.2421, 252.338, -149.88, 249.153, 90.0767, 4.54183E-010, -43.5395, 1.48893, 11.9312, 9.45874E-011, 0
13, 1020.00000, 251.511, -30.244, 252.253, -149.864, 249.074, 90.0624, 4.29008E-010, -48.2656, 1.48849, 11.948, 9.20344E-011, -18.4349
13, 1080.00000, 251.441, -30.2388, 252.201, -149.87, 249.107, 90.0621, 4.30886E-010, -45.171, 1.48821, 11.9349, 9.09495E-011, 0
13, 1140.00000, 251.351, -30.2289, 252.181, -149.883, 249.216, 90.0658, 3.96189E-010, -45.7441, 1.48808, 11.9203, 1.0594E-010, 15.9454
13, 1200.00000, 248.353, -30.1626, 252.399, -150.172, 250.29, 90.2512, 4.06738E-010, -47.1747, 1.48941, 11.6328, 9.31777E-011, -38.6598
13, 1260.00000, 248.117, -30.159, 252.436, -150.194, 250.362, 90.2674, 4.50243E-010, -44.0179, 1.39401, 11.6065, 9.09495E-011, 0
13, 1320.00000, 248.224, -30.1479, 252.308, -150.19, 250.419, 90.2524, 4.10306E-010, -45.1796, 1.39312, 11.6191, 9.89637E-011, -36.0274
13, 1380.00000, 251.141, -30.1969, 252.012, -149.916, 249.492, 90.0643, 3.92468E-010, -43.3098, 1.39165, 11.896, 1.01928E-010, -34.8245
13, 1440.00000, 251.173, -30.1955, 252.038, -149.916, 249.519, 90.0643, 4.2188E-010, -45, 1.39182, 11.8925, 8.85906E-011, -19.179
13, 1500.00000, 251.222, -30.1965, 252.035, -149.911, 249.503, 90.0612, 4.41265E-010, -43.8309, 1.39176, 11.8978, 7.83645E-011, -21.8014
13, 1560.00000, 251.506, -30.2051, 252.039, -149.883, 249.408, 90.0448, 4.48343E-010, -41.7108, 1.39181, 11.9334, 8.85906E-011, -19.179
13, 1620.00000, 251.483, -30.2111, 252.128, -149.884, 249.398, 90.0531, 4.38086E-010, -37.9167, 1.39237, 11.9217, 7.83645E-011, -21.8014
13, 1680.00000, 251.43, -30.2137, 252.164, -149.889, 249.408, 90.0586, 4.09026E-010, -45.3603, 1.39253, 11.9161, 9.20344E-011, -18.4349
13, 1740.00000, 251.323, -30.0917, 251.753, -149.97, 250.697, 90.0324, 4.51612E-010, -46.4688, 1.39017, 11.8359, 8.36735E-011, 0
13, 1800.00000, 251.326, -30.0958, 251.767, -149.968, 250.652, 90.0328, 4.21821E-010, -49.3719, 1.39032, 11.8402, 8.51629E-011, 19.9831
13, 1860.00000, 252.037, -29.8494, 249.362, -149.975, 252.005, 89.7903, 4.14809E-010, -41.8005, 1.37694, 11.8326, 9.09495E-011, 0
13, 1920.00000, 252.316, -29.7911, 248.466, -149.961, 252.112, 89.7068, 4.32292E-010, -43.6361, 1.37128, 11.8561, 8.51629E-011, -19.9831
13, 1980.00000, 252.419, -29.9132, 248.877, -149.879, 250.815, 89.7323, 4.2644E-010, -41.7147, 1.37436, 11.9286, 8.51629E-011, -19.9831
13, 2040.00000, 252.584, -29.9192, 248.808, -149.859, 250.69, 89.7186, 4.14362E-010, -43.2212, 1.37391, 11.9545, 9.89637E-011, -17.1027
13, 2100.00000, 252.734, -30.0514, 249.203, -149.764, 249.288, 89.7565, 4.18071E-010, -44.1186, 1.47097, 12.0546, 8.73115E-011, 0
13, 2160.00000, 252.666, -30.0553, 249.277, -149.771, 249.295, 89.7662, 4.36713E-010, -41.7921, 1.47104, 12.0347, 8.73115E-011, 0
13, 2220.00000, 252.638, -30.0614, 249.369, -149.773, 249.286, 89.7751, 4.29975E-010, -42.5998, 1.47159, 12.0333, 9.89637E-011, -36.0274
13, 2280.00000, 252.392, -29.923, 249.012, -149.883, 250.794, 89.7441, 3.95001E-010, -40.1434, 0.790917, 11.9217, 9.89637E-011, -17.1027
13, 2340.00000, 252.395, -29.9225, 249.003, -149.883, 250.794, 89.7433, 3.83371E-010, -46.1535, 0.790905, 11.923, 1.02446E-010, -16.5044
13, 2400.00000, 252.284, -29.9185, 249.013, -149.894, 250.83, 89.7509, 4.18261E-010, -46.9385, 0.790951, 11.9065, 9.89637E-011, -17.1027
13, 2460.00000, 252.276, -29.9204, 249.018, -149.894, 250.808, 89.7515, 4.31315E-010, -42.4362, 0.790973, 11.9128, 1.01928E-010, -34.8245
13, 2520.00000, 252.422, -29.8943, 248.714, -149.885, 250.934, 89.7197, 4.49202E-010, -42.8668, 2.20791, 11.9238, 8.73115E-011, 0
13, 2580.00000, 252.422, -29.8943, 248.714, -149.885, 250.934, 89.7196, 4.09414E-010, -42.4792, 2.2081, 11.9226, 1.07981E-010, -32.6192
13, 2640.00000, 252.431, -29.8834, 248.639, -149.89, 251.024, 89.7139, 4.6227E-010, -47.7111, 2.20735, 11.9176, 8.00355E-011, 0
13, 2700.00000, 251.824, -30.0109, 250.533, -149.942, 250.812, 89.8972, 4.47634E-010, -45.6585, 2.22429, 11.8657, 7.83645E-011, -21.8014
13, 2760.00000, 251.65, -30.0331, 250.822, -149.955, 250.752, 89.9298, 4.39955E-010, -43.9949, 0.796959, 11.8415, 7.27596E-011, 0
13, 2820.00000, 251.621, -30.0387, 250.848, -149.954, 250.691, 89.9335, 4.04078E-010, -43.1759, 0.796825, 11.8527, 1.02446E-010, -16.5044
13, 2880.00000, 251.314, -30.1024, 251.853, -149.972, 250.607, 90.0276, 4.58154E-010, -43.0694, 0.800016, 11.832, 5.45697E-011, 0
13, 2940.00000, 251.325, -30.1043, 251.839, -149.969, 250.57, 90.0254, 4.29932E-010, -40.0228, 0.799926, 11.839, 8.17534E-011, -20.8545
13, 3000.00000, 251.335, -30.1154, 251.876, -149.962, 250.452, 90.0277, 4.59197E-010, -45.4815, 0.800127, 11.8484, 7.27596E-011, 0
13, 3060.00000, 251.515, -30.1115, 251.767, -149.946, 250.413, 90.0091, 4.12746E-010, -40.7108, 0.799565, 11.8744, 1.01928E-010, -34.8245
13, 3120.00000, 251.503, -30.1191, 251.829, -149.944, 250.36, 90.0142, 4.10467E-010, -46.6161, 0.799981, 11.8628, 8.73115E-011, 0
13, 3180.00000, 251.384, -29.997, 251.447, -150.029, 251.673, 89.9909, 4.33611E-010, -43.4702, 0.798627, 11.7749, 8.85906E-011, -19.179
13, 3240.00000, 251.431, -30.0078, 251.413, -150.018, 251.513, 89.9872, 4.14127E-010, -40.5467, 0.798553, 11.7957, 1.01928E-010, -34.8245
13, 3300.00000, 250.917, -30.0152, 251.483, -150.059, 251.571, 90.0203, 4.39895E-010, -45.3351, 0.798922, 11.7153, 6.83514E-011, -25.2011
13, 3360.00000, 250.959, -30.0104, 251.365, -150.052, 251.541, 90.0086, 4.28637E-010, -42.7644, 1.2973, 11.7575, 9.20344E-011, -18.4349
13, 3420.00000, 251.316, -29.9201, 249.935, -150.006, 251.584, 89.8773, 4.2188E-010, -45, 9.42807, 11.8124, 8.36735E-011, 0
13, 3480.00000, 251.433, -29.9187, 249.854, -149.996, 251.559, 89.8642, 4.36046E-010, -44.493, 9.42505, 11.8228, 6.18456E-011, 0
13, 3540.00000, 251.339, -29.9234, 249.879, -150, 251.51, 89.8715, 4.01432E-010, -46.4688, 9.426, 11.8184, 9.82254E-011, 0
14, 0.00000, 250.93, -30.0242, 251.361, -150.043, 251.348, 90.0119, 3.89896E-010, -46.7014, 1.29739, 11.7627, 8.73115E-011, 0
14, 60.00000, 251.04, -30.1305, 251.684, -149.97, 250.215, 90.0295, 4.32292E-010, -43.6361, 1.29975, 11.8581, 9.03655E-011, -40.1009
14, 120.00000, 251.601, -29.9125, 249.555, -149.98, 251.435, 89.8317, 4.01828E-010, -47.9357, 1.23392, 11.8271, 8.17534E-011, 20.8545
14, 180.00000, 251.634, -29.8942, 249.395, -149.982, 251.553, 89.8176, 4.50243E-010, -44.0179, 1.80457, 11.8245, 8.73115E-011, 0
14, 240.00000, 251.595, -29.8928, 249.396, -149.986, 251.571, 89.82, 4.74756E-010, -43.6028, 1.80472, 11.8198, 7.27596E-011, 0
14, 300.00000, 251.576, -29.8849, 249.295, -149.988, 251.598, 89.8131, 4.59974E-010, -41.6335, 1.80392, 11.8183, 8.73115E-011, 0
14, 360.00000, 251.521, -29.8783, 249.256, -149.996, 251.654, 89.8129, 4.45634E-010, -42.022, 1.80366, 11.8099, 9.20344E-011, -18.4349
14, 420.00000, 251.525, -29.8825, 249.27, -149.993, 251.608, 89.8138, 4.3892E-010, -42.8168, 1.80383, 11.8149, 1.12953E-010, -14.9314
14, 480.00000, 251.625, -29.8561, 248.961, -149.986, 251.699, 89.7839, 4.27056E-010, -44.3097, 3.91225, 11.8249, 1.13654E-010, -50.1944
14, 540.00000, 251.723, -29.9833, 249.439, -149.904, 250.395, 89.8148, 4.42579E-010, -46.3322, 3.76244, 11.9064, 9.54926E-011, -17.7447
14, 600.00000, 251.639, -29.9745, 249.431, -149.916, 250.492, 89.8192, 3.93793E-010, -43.1283, 3.72177, 11.893, 9.54926E-011, -17.7447
14, 660.00000, 251.992, -29.9469, 249.228, -149.895, 250.577, 89.7828, 4.73287E-010, -39.0725, 3.71864, 11.9173, 6.18456E-011, 0
14, 720.00000, 251.797, -29.9489, 249.407, -149.92, 250.676, 89.8079, 4.36076E-010, -45.845, 2.29982, 11.8854, 1.18444E-010, -47.4896
14, 780.00000, 251.77, -29.9455, 249.402, -149.924, 250.708, 89.8095, 4.15128E-010, -48.9085, 2.29972, 11.8834, 9.20344E-011, -18.4349
14, 840.00000, 251.81, -30.0141, 249.674, -149.881, 250.013, 89.8292, 3.95223E-010, -47.4248, 2.3026, 11.9315, 8.51629E-011, 19.9831
14, 900.00000, 251.81, -30.0118, 249.66, -149.881, 250.031, 89.8277, 4.29162E-010, -41.3915, 2.30209, 11.9269, 9.20344E-011, -18.4349
14, 960.00000, 251.791, -30.0102, 249.694, -149.883, 250.071, 89.8303, 4.00591E-010, -39.4725, 2.30245, 11.9243, 1.26076E-010, -43.8309
14, 1020.00000, 251.684, -29.9492, 249.554, -149.932, 250.772, 89.8249, 3.92468E-010, -43.3098, 2.30084, 11.8693, 1.04935E-010, -33.6901
14, 1080.00000, 251.923, -29.9018, 248.799, -149.918, 250.835, 89.754, 4.21162E-010, -47.976, 2.29362, 11.8944, 7.83645E-011, -21.8014
14, 1140.00000, 251.915, -29.8909, 248.762, -149.926, 250.967, 89.7497, 4.12879E-010, -44.8215, 2.29378, 11.8802, 8.00355E-011, 0
14, 1200.00000, 251.895, -30.0403, 249.318, -149.839, 249.481, 89.8096, 4.1159E-010, -45, 2.29947, 11.9733, 8.00355E-011, 0
14, 1260.00000, 253.545, -29.7249, 244.427, -149.678, 249.836, 89.3306, 4.31315E-010, -42.4362, 2.25381, 12.1309, 8.73115E-011, 0
14, 1320.00000, 252.876, -29.8355, 246.083, -149.733, 249.625, 89.4987, 4.35115E-010, -47.3718, 2.26912, 12.0742, 9.20344E-011, -18.4349
14, 1380.00000, 252.715, -29.6968, 245.652, -149.831, 251.087, 89.4588, 4.22382E-010, -47.7927, 2.26486, 11.9713, 9.45874E-011, 0
14, 1440.00000, 250.88, -30.0794, 251.452, -149.996, 250.539, 90.0186, 4.42579E-010, -46.3322, 2.31878, 11.8105, 9.82254E-011, 0
14, 1500.00000, 249.26, -30.0311, 251.579, -150.155, 251.109, 90.1236, 4.13275E-010, -36.769, 2.3198, 11.6524, 8.00355E-011, 0
14, 1560.00000, 249.797, -29.9663, 250.449, -150.116, 251.138, 90.0069, 4.14362E-010, -43.2212, 2.30936, 11.6926, 9.54926E-011, -17.7447
14, 1620.00000, 249.801, -29.9715, 250.526, -150.116, 251.126, 90.0129, 4.35176E-010, -35.8161, 2.31014, 11.6917, 8.85906E-011, -19.179
14, 1680.00000, 249.76, -29.98, 250.653, -150.121, 251.114, 90.0252, 4.35115E-010, -47.3718, 1.6149, 11.6856, 8.51629E-011, -19.9831
14, 1740.00000, 249.649, -29.8531, 250.229, -150.206, 252.456, 89.9987, 4.04863E-010, -49.0078, 1.61205, 11.6006, 1.1136E-010, -51.6325
14, 1800.00000, 249.711, -29.9277, 250.479, -150.156, 251.663, 90.0135, 3.99731E-010, -40.9407, 1.61414, 11.662, 9.20344E-011, -18.4349
14, 1860.00000, 249.774, -29.9238, 250.455, -150.153, 251.7, 90.0079, 4.20722E-010, -38.5051, 1.6135, 11.6545, 7.49989E-011, -22.8337
14, 1920.00000, 249.981, -29.8929, 249.994, -150.148, 251.783, 89.9618, 4.14235E-010, -46.0675, 1.61011, 11.6642, 7.83645E-011, -21.8014
14, 1980.00000, 249.95, -29.826, 249.828, -150.194, 252.546, 89.9517, 3.97694E-010, -47.0388, 1.60909, 11.602, 1.01928E-010, -34.8245
14, 2040.00000, 249.934, -29.8291, 249.878, -150.195, 252.542, 89.9563, 4.15499E-010, -45.8869, 1.60987, 11.612, 9.31777E-011, -38.6598
14, 2100.00000, 249.628, -30.1812, 251.479, -150.017, 249.135, 90.0961, 4.31438E-010, -47.9051, 1.76086, 11.7904, 1.07981E-010, 32.6192
14, 2160.00000, 249.62, -30.1873, 251.468, -150.013, 249.054, 90.0971, 4.16767E-010, -45.7073, 1.76072, 11.7948, 1.20493E-010, -28.8866
14, 2220.00000, 249.713, -30.1756, 251.309, -150.006, 249.089, 90.0795, 3.99135E-010, -42.4142, 2.27186, 11.8029, 7.63976E-011, 0
14, 2280.00000, 249.638, -29.8303, 250.049, -150.213, 252.608, 89.9869, 4.25768E-010, -40.4951, 2.2605, 11.5939, 7.49989E-011, -22.8337
14, 2340.00000, 249.836, -29.8413, 250.1, -150.194, 252.531, 89.9793, 3.92299E-010, -44.8121, 2.26109, 11.6169, 7.27596E-011, 0
14, 2400.00000, 250.169, -29.7857, 249.261, -150.175, 252.632, 89.8971, 4.3217E-010, -45, 2.25284, 11.6382, 9.20344E-011, 18.4349
14, 2460.00000, 249.895, -29.8578, 250.376, -150.189, 252.516, 89.997, 4.72437E-010, -42.6595, 2.26357, 11.6188, 9.89637E-011, -36.0274
14, 2520.00000, 249.893, -29.8681, 250.481, -150.186, 252.455, 90.005, 4.3266E-010, -42.2737, 2.26459, 11.6218, 9.03655E-011, -40.1009
14, 2580.00000, 248.837, -29.9, 251.32, -150.278, 252.667, 90.1289, 4.12879E-010, -44.8215, 2.27211, 11.5284, 8.73115E-011, 0
14, 2640.00000, 249.148, -29.8474, 250.469, -150.259, 252.742, 90.0464, 4.38648E-010, -44.1599, 2.26436, 11.5491, 8.00355E-011, 0
14, 2700.00000, 249.308, -29.8528, 250.464, -150.243, 252.669, 90.0377, 4.2979E-010, -46.7149, 2.26433, 11.5683, 1.0594E-010, -15.9454
14, 2760.00000, 250.255, -29.8702, 250.318, -150.152, 252.328, 89.9735, 4.18893E-010, -41.303, 2.26302, 11.6567, 8.00355E-011, 0
